@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z73.55072464-no-replacement

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
190,2,516,23.571429,FALSE
0,0.616667,353,66.6,FALSE
0,2,1,0,FALSE
0,0.65,361,58.5,FALSE
58,0.741667,261,14.8125,FALSE
8,0.875,198,38.2,FALSE
1,0.553571,483,30.933333,FALSE
10,2,85,16,FALSE
0,0,38,11.333333,FALSE
13,2,58,8.666667,FALSE
231,2,22,0,FALSE
0,1.095238,54,10.75,FALSE
0,0.171429,514,62.625,FALSE
3,2,10,2.333333,FALSE
0,2,1,0,FALSE
30,0.583333,388,28.692308,FALSE
27,0.666667,290,19.5,FALSE
10,2,8,0.6,FALSE
0,0.142857,135,15.625,FALSE
0,0.35,123,21.6,FALSE
10,2,5,0,FALSE
374,1,422,14.035714,FALSE
4,0.484848,148,11.083333,FALSE
0,2,5,4,FALSE
10,2,30,5,FALSE
3,2,24,7,FALSE
0,0.333333,301,22,FALSE
0,0.422414,933,29.966667,FALSE
0,0.166667,246,80,FALSE
0,0,59,18.333333,FALSE
3,2,10,2.333333,FALSE
1,2,42,13,FALSE
6,2,161,39.25,FALSE
3,2,16,4.333333,FALSE
0,2,11,7,FALSE
6,2,113,27.25,FALSE
6,0.375,124,12.666667,FALSE
0,0,35,15.5,FALSE
3,2,24,7,FALSE
0,0.75,469,13.030303,FALSE
0,0.285714,119,13.75,FALSE
10,2,85,16,FALSE
55,2,79,6.181818,FALSE
1,0.75,499,69.714286,FALSE
1,1.3,875,289,FALSE
0,0.583333,262,24.8,FALSE
36,2,51,4.666667,FALSE
257,0.802885,454,15.518519,FALSE
13,0.8,41,5.666667,FALSE
3,2,8,1.666667,FALSE
0,2,1,0,FALSE
1,2,19,8.5,FALSE
0,0.52381,217,25.375,FALSE
0,0.25,42,7.2,FALSE
0,0.2,49,7,FALSE
0,2,1,0,FALSE
153,2,268,13.888889,FALSE
587,0.991349,339,8.2,FALSE
0,0.45,286,24.636364,FALSE
0,0.64,380,33.090909,FALSE
0,0.392857,357,22.666667,FALSE
4,0.666667,29,5.75,FALSE
28,2,110,12.75,FALSE
0,0.166667,119,15.857143,FALSE
0,0,65,8.142857,FALSE
28,1.142857,327,39.375,FALSE
78,0.96875,462,25.588235,FALSE
64,0.981818,586,47.416667,FALSE
3,2,131,42.666667,FALSE
50,0.65625,569,32.235294,FALSE
6,0.809524,279,33.125,FALSE
1,2,23,10.5,FALSE
0,0.5,161,52.333333,FALSE
466,0.806452,276,7.59375,FALSE
666,1.027778,51,0,FALSE
36,2,82,8.111111,FALSE
53,0.9,90,7.090909,FALSE
10,2,74,13.8,FALSE
0,0,35,15.5,FALSE
3,2,41,12.666667,FALSE
0,0.833333,62,14,FALSE
53,0.9,90,7.090909,FALSE
0,0,85,9.5,FALSE
0,0.333333,123,29.5,FALSE
0,1.269231,80,12.5,FALSE
0,0.783972,437,9.238095,FALSE
27,0.888889,87,6.9,FALSE
6,1,26,5.25,FALSE
34,0.826389,289,20.307692,FALSE
29,0.825,114,9,FALSE
0,2,6,5,FALSE
1,0.518519,302,28.9,FALSE
8,0.75,261,15.0625,FALSE
151,1,286,14,FALSE
0,0.166667,93,21.75,FALSE
0,0.5,30,4.6,FALSE
6,0.660714,399,47.875,FALSE
74,0.6,225,12.9375,FALSE
24,2,153,11.75,FALSE
4,0.5,233,45.4,FALSE
71,0.538462,167,10.857143,FALSE
0,0,213,29.285714,FALSE
76,0.8,736,44.6875,FALSE
1,1,38,16,FALSE
0,0.5,118,15.571429,FALSE
0,0,47,4.75,FALSE
3,2,245,80.666667,FALSE
254,0.892857,582,22,FALSE
0,0.5,32,9,FALSE
1,2,13,5.5,FALSE
36,2,9,0,FALSE
18,0.8,114,12.625,FALSE
28,0.5,207,21.888889,FALSE
0,0.076923,174,11.357143,FALSE
1,2,13,5.5,FALSE
1,2,14,6,FALSE
343,2,514,18.037037,FALSE
1,2,44,21,FALSE
53,0.9,90,7.090909,FALSE
1,2,30,14,FALSE
53,0.8,125,10.272727,FALSE
1,2,50,24,FALSE
1,2,31,14.5,FALSE
6,2,4,0,FALSE
171,2,19,0,FALSE
440,0.79321,812,20.459459,FALSE
2,0.666667,29,5.75,FALSE
1,2,6,2,FALSE
3,2,281,45.833333,FALSE
0,2,2,0,FALSE
3,2,6,1,FALSE
3,1,183,58.666667,FALSE
214,0.891667,494,18.36,FALSE
1,0.5,614,203.333333,FALSE
8,0.428571,164,19.375,FALSE
0,0.166667,121,16,FALSE
0,0.333333,23,4.5,FALSE
3,0.611111,807,79.1,FALSE
276,2,52,1.166667,FALSE
14,0.583333,268,19.076923,FALSE
3,2,24,7,FALSE
0,0,191,61.333333,FALSE
5,0.8,47,6,FALSE
13,0.9,104,16,FALSE
