@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z73.55072464-no-replacement

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,2,1,0,FALSE
36,1.125,19,0,FALSE
3,2,22,6.333333,FALSE
3,2,9,2,FALSE
71,0.706349,827,36.045455,FALSE
1009,0.966667,245,4.195652,FALSE
1,0.5,107,34,FALSE
327,0.853968,3077,97.580645,FALSE
0,2,4,3,FALSE
0,0.65,361,58.5,FALSE
53,0.8,125,10.272727,FALSE
0,0.447368,184,8.1,FALSE
1,1,38,16,FALSE
23,0.555556,89,7.8,FALSE
0,2,12,9,FALSE
6,2,81,19.25,FALSE
1,2,11,4.5,FALSE
1069,0.939909,990,18.44,FALSE
171,2,19,0,FALSE
0,0.333333,23,4.5,FALSE
3,2,25,7.333333,FALSE
21,2,163,22.285714,FALSE
9,0.685714,188,29.166667,FALSE
6,0.809524,279,33.125,FALSE
2,0.666667,29,5.75,FALSE
0,0.333333,44,9.75,FALSE
3,2,25,7.333333,FALSE
0,0.111111,78,6.7,FALSE
0,2,1,0,FALSE
1,2,27,12.5,FALSE
0,2,1,0,FALSE
0,0.166667,121,16,FALSE
6,2,43,9.75,FALSE
0,0,48,14.666667,FALSE
0,2,5,4,FALSE
6,1,30,6,FALSE
0,0.25,432,60.142857,FALSE
0,0.214286,105,11.875,FALSE
0,0.625,109,10.777778,FALSE
3,2,37,11.333333,FALSE
0,0.25,149,28.4,FALSE
15,0.7,228,19.454545,FALSE
36,2,82,8.111111,FALSE
0,2,12,9,FALSE
0,0,66,15.25,FALSE
0,2,1,0,FALSE
1,0.5,44,12.666667,FALSE
13,2,58,8.666667,FALSE
3,2,24,7,FALSE
79,1.030769,805,55.785714,FALSE
3,2,75,24,FALSE
49,0.833333,139,7.866667,FALSE
1,2,10,0,FALSE
2,0.625,110,20.6,FALSE
3,2,207,68,FALSE
1,0.5,177,57.666667,FALSE
3,2,61,19.333333,FALSE
58,0.741667,261,14.8125,FALSE
0,0.4875,305,16.647059,FALSE
64,0.981818,586,47.416667,FALSE
0,0.616667,353,66.6,FALSE
0,2,16,12,FALSE
0,0.45,416,67.666667,FALSE
0,2,1,0,FALSE
188,2,298,13.9,FALSE
2539,0.966051,1136,14.040541,FALSE
3,2,75,24,FALSE
1,1,25,6.666667,FALSE
95,0.833333,943,51.055556,FALSE
0,0.833333,62,14,FALSE
1,2,17,0,FALSE
0,2,4,3,FALSE
21,2,13,0.857143,FALSE
1,2,31,14.5,FALSE
6,0.660714,399,47.875,FALSE
0,2,1,0,FALSE
1,2,10,0,FALSE
300,1.041667,28,0,FALSE
0,2,6,5,FALSE
