@relation xercesA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z45.87155963-no-replacement

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {TRUE,FALSE}

@data
6,1,2,4,18,2,5,0.8,0.533333,0,0,20,TRUE
4,4,0,5,19,5,1,0.666667,0.5,4,9,7,TRUE
5,1,0,2,14,1,4,1.243808,0.5,0,0,9,TRUE
4,1,0,0,4,0,4,2,1,0,0,1,TRUE
1,5,1,1,2,0,1,2,1,0,0,0,TRUE
31,2,0,13,58,12,24,0.814583,0.20303,1,4,5,TRUE
18,1,0,20,18,1,18,1.058824,0.296296,0,0,1,TRUE
14,1,0,12,51,8,8,0.557692,0.241071,0,0,16,TRUE
4,2,0,1,12,1,4,2,0.583333,0,0,1,TRUE
4,3,0,5,14,5,1,0.666667,0.5,2,7,2,TRUE
6,3,1,4,18,3,4,0.8,0.611111,3,3,3,TRUE
30,2,1,11,73,8,27,0.87931,0.34,1,13,6,TRUE
3,3,0,0,4,0,2,0.5,1,0,0,1,TRUE
12,2,1,9,20,4,12,0.80303,0.395833,1,4,2,TRUE
16,4,2,13,46,6,14,0.933333,0.34375,3,18,11,TRUE
1,1,0,0,1,0,1,2,1,0,0,1,TRUE
6,1,0,2,6,1,6,2,0.75,0,0,1,TRUE
42,1,0,3,66,1,29,0.780488,0.226481,0,0,33,TRUE
5,4,0,2,11,2,5,2,0.45,0,0,1,TRUE
10,1,0,24,47,20,7,0.733333,0.25,0,0,4,TRUE
1,5,1,1,2,0,1,2,1,0,0,0,TRUE
3,3,0,0,4,0,2,0.5,1,0,0,1,TRUE
13,1,0,13,52,12,7,0.757576,0.307692,0,0,3,TRUE
3,1,0,0,5,0,2,0.5,0.5,0,0,1,TRUE
23,4,0,5,41,5,23,0.954545,0.246377,1,1,3,FALSE
36,1,0,0,69,0,35,0.804762,0.125926,0,0,2,FALSE
6,1,0,0,6,0,6,2,0.75,0,0,1,FALSE
11,1,0,8,32,7,7,0.638462,0.25,0,0,14,FALSE
3,4,0,2,7,2,3,2,0.666667,0,0,1,FALSE
4,1,0,0,4,0,4,2,0.75,0,0,1,FALSE
23,3,52,55,42,3,17,2,0.456522,1,2,4,FALSE
8,1,0,7,12,6,8,0.333333,0.464286,0,0,1,FALSE
0,1,0,2,0,1,0,2,0,0,0,0,FALSE
4,1,0,3,9,0,2,0.666667,0.5,0,0,1,FALSE
18,1,0,6,18,2,18,2,0.4,0,0,1,FALSE
8,1,0,0,8,0,8,2,0.46875,0,0,1,FALSE
7,1,0,0,7,0,7,2,0.428571,0,0,1,FALSE
1,4,0,0,2,0,1,2,1,0,0,0,FALSE
8,4,0,19,12,1,8,0.285714,0.4375,0,0,1,FALSE
29,1,0,0,29,0,29,2,0.37069,0,0,1,FALSE
1,6,0,15,2,1,1,2,1,0,0,0,FALSE
2,1,0,0,2,0,2,2,0.75,0,0,1,FALSE
25,4,0,3,32,3,25,2,0.312,1,7,1,FALSE
4,1,0,0,4,0,4,2,0.5,0,0,1,FALSE
5,4,0,3,8,3,5,2,0.6,1,4,1,FALSE
4,4,0,5,18,5,1,0.666667,0.5,4,9,7,FALSE
7,1,0,0,7,0,7,2,0.25,0,0,1,FALSE
2,1,0,2,2,1,2,2,0.75,0,0,1,FALSE
