@relation xercesA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z45.87155963-no-replacement

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {TRUE,FALSE}

@data
65,4,3,51,167,24,49,0.93149,0.1375,2,19,23,TRUE
2,3,0,0,4,0,2,2,0.75,0,0,0,TRUE
3,1,0,0,3,0,3,2,1,0,0,1,TRUE
7,2,1,5,12,3,7,0.916667,0.52381,1,4,3,TRUE
42,1,0,11,52,0,42,0.899187,0.257937,0,0,12,TRUE
0,1,0,0,0,0,0,2,0,0,0,0,TRUE
7,1,0,0,7,0,7,2,0.25,0,0,1,TRUE
3,5,0,4,9,4,1,0.75,0.555556,3,11,2,TRUE
50,1,1,15,105,13,3,0.850863,0.194286,0,0,55,TRUE
3,3,0,0,4,0,2,0.5,1,0,0,1,TRUE
7,1,0,0,7,0,7,2,1,0,0,1,TRUE
1,5,1,1,2,0,1,2,1,0,0,0,TRUE
24,3,1,17,122,16,21,0.856072,0.25,3,10,4,TRUE
44,3,0,20,76,19,35,0.807309,0.224747,2,16,10,TRUE
5,3,0,0,6,0,5,0,0.6,0,0,1,TRUE
7,1,0,7,8,6,7,2,0.265306,0,0,1,TRUE
8,1,0,0,8,0,8,2,0.666667,0,0,1,TRUE
6,1,0,2,19,2,5,0.8,0.533333,0,0,11,TRUE
25,3,3,13,67,11,14,0.638889,0.205,2,22,11,TRUE
41,2,0,13,75,12,22,0.608824,0.170833,1,4,2,TRUE
6,1,0,13,9,7,6,0.666667,0.333333,0,0,1,TRUE
6,1,0,0,6,0,6,2,1,0,0,1,TRUE
31,2,0,13,58,12,24,0.814583,0.20303,1,4,5,TRUE
0,1,0,0,0,0,0,2,0,0,0,0,TRUE
1,1,0,6,2,1,1,2,1,0,0,0,FALSE
11,4,0,3,14,3,11,2,0.545455,1,4,1,FALSE
36,1,0,7,70,5,30,0.869388,0.246914,0,0,9,FALSE
6,3,3,0,10,0,6,0,0.555556,1,2,3,FALSE
2,1,0,0,2,0,2,2,0.75,0,0,1,FALSE
9,4,0,2,12,2,9,2,0.555556,0,0,1,FALSE
53,1,0,31,143,20,20,0.906177,0.192308,1,1,147,FALSE
3,5,0,4,9,4,1,0.75,0.555556,3,11,2,FALSE
12,4,0,3,22,3,12,2,0.316667,1,1,3,FALSE
5,1,1,4,8,0,5,0.5,0.55,0,0,2,FALSE
3,4,1,3,4,2,3,1.5,0.555556,1,4,1,FALSE
2,1,0,0,2,0,2,2,1,0,0,1,FALSE
6,2,0,5,14,3,1,0.2,0.416667,1,2,1,FALSE
12,1,0,9,19,2,11,0.924242,0.291667,1,1,26,FALSE
6,2,1,3,10,2,6,1.2,0.416667,1,4,2,FALSE
2,1,0,0,2,0,2,2,0.75,0,0,1,FALSE
3,4,0,2,6,2,3,2,0.5,0,0,1,FALSE
1,1,0,7,2,0,1,2,1,0,0,0,FALSE
5,1,0,6,14,1,4,1.159091,0.5,0,0,9,FALSE
23,4,0,3,26,3,23,2,0.521739,1,6,1,FALSE
30,1,0,0,88,0,24,0.882033,0.126667,0,0,4,FALSE
8,1,0,11,38,9,3,0.781513,0.375,0,0,2,FALSE
6,3,0,0,10,0,6,0,0.555556,1,1,3,FALSE
3,1,0,6,7,0,0,0.5,0.5,0,0,2,FALSE
