@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.60189573-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
18,15,1,15,0,3.5,FALSE
14,30,1,12,0,12.5,FALSE
10,38,13,9,1,3.4286,FALSE
6,8,1,4,0,1.5,FALSE
9,22,3,9,0,4,FALSE
2,4,0,0,1,0.6667,FALSE
5,9,4,5,1,0.5,FALSE
9,21,20,8,0.666667,0.875,FALSE
11,27,6,10,0.8,1.2,FALSE
6,8,1,4,0,1.5,FALSE
15,59,203,12,0.916667,1.6957,FALSE
11,34,2,11,1,3.5,FALSE
13,31,4,9,0.5,3,FALSE
2,3,1,0,0,0,FALSE
9,23,3,9,0,2.3333,FALSE
6,4,1,0,0,0,FALSE
5,2,1,2,0,1,FALSE
11,33,6,11,0.666667,4.2,FALSE
12,31,13,12,0.333333,1.6667,FALSE
12,25,4,9,0.666667,2,FALSE
8,17,9,5,1,1.8571,FALSE
4,31,0,0,1,2,FALSE
13,60,12,10,0,5.125,FALSE
12,39,6,12,0.666667,3,FALSE
18,44,781,0,1,0.9767,FALSE
13,28,2,13,1,1.5,FALSE
11,18,10,9,1,0.6,FALSE
4,3,3,2,0,1,FALSE
11,28,8,10,1,1.8,FALSE
9,32,0,7,1,2.625,FALSE
11,27,1,9,1,3.6667,FALSE
5,15,1,3,0,1,FALSE
10,33,28,10,0.666667,1.2222,FALSE
5,9,4,5,1,0.5,FALSE
10,2,1,2,0,1,FALSE
16,50,59,15,0.875,1.0667,FALSE
25,35,20,14,0.8,1.75,FALSE
8,29,4,8,1,1.75,FALSE
3,32,4,0,0.8,2,FALSE
7,22,11,4,1,1.9,FALSE
8,20,8,8,0.857143,1.8,FALSE
7,15,3,7,0,1.3333,FALSE
8,24,3,8,0,2.6667,FALSE
7,29,11,6,0.2,1.2857,FALSE
11,8,0,10,1,1.5,FALSE
25,44,32,25,1,1.8889,TRUE
11,56,20,10,1,5.125,TRUE
10,29,20,10,1,1.25,TRUE
28,87,150,26,0.727273,2.9167,TRUE
31,96,28,27,0,2.875,TRUE
18,58,43,16,0.666667,2.6667,TRUE
11,2,1,3,0,1,TRUE
15,38,7,14,0.666667,4,TRUE
29,64,38,28,1,2.0833,TRUE
14,16,0,14,1,3,TRUE
16,46,87,12,1,1.5,TRUE
12,38,27,9,1,2,TRUE
26,63,20,26,1,1,TRUE
15,1,0,3,0,1,TRUE
28,84,99,28,1,2.6,TRUE
14,53,78,10,1,2.5882,TRUE
5,8,1,5,1,0.3333,TRUE
11,28,6,11,0.666667,3.2,TRUE
31,107,104,29,0.833333,3.5,TRUE
8,47,13,8,0.5,1.5,TRUE
17,38,20,17,1,1.625,TRUE
38,108,39,37,0.5,2.2,TRUE
14,35,0,7,1,1.5,TRUE
14,74,299,12,1,2.0333,TRUE
34,96,9,32,0.75,4.2857,TRUE
5,30,1,3,0,4.5,TRUE
9,49,4,7,1,3,TRUE
11,58,28,10,0.666667,4.5556,TRUE
14,65,20,13,1,5.875,TRUE
10,30,4,10,1,1.75,TRUE
8,27,35,5,1,1.5714,TRUE
10,32,3,10,1,4.3333,TRUE
17,57,2,16,1,7.75,TRUE
12,36,3,12,0.666667,3.7143,TRUE
38,102,30,37,1,2.2222,TRUE
13,35,20,13,1,1.5,TRUE
10,36,2,10,1,4.5,TRUE
15,37,2,14,1,5.4,TRUE
15,58,100,13,1,2.0588,TRUE
15,53,25,7,1,2.9,TRUE
8,13,2,8,1,1,TRUE
20,62,0,20,1,1.625,TRUE
20,51,0,16,1,6.4,TRUE
9,17,13,8,1,0.8571,TRUE
25,9,36,4,0,1,TRUE
