@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,33,3,184,0.803279,0.487179,FALSE
4,21,0,144,0.636364,0.533333,FALSE
10,8,3,8,0,1,FALSE
11,4,0,20,0,0.555556,FALSE
4,3,1,8,0,1,FALSE
9,23,8,125,0,0.444444,FALSE
7,30,6,189,0.703704,0.55,FALSE
16,29,3,149,0,0.193878,FALSE
10,50,10,267,0.428571,0.323077,FALSE
1,7,0,34,0,0.555556,FALSE
5,5,3,24,0.923077,0.6,FALSE
10,58,4,257,0,0.32,FALSE
6,28,6,110,0.923913,0.458333,FALSE
2,6,1,23,0,0.666667,FALSE
7,22,7,141,0.924242,0.666667,FALSE
2,4,1,11,0.666667,0.666667,FALSE
8,26,7,127,0,0.314286,FALSE
9,8,2,30,0,0.466667,FALSE
11,60,9,1007,0,0.333333,FALSE
5,5,4,22,0.933333,0.625,FALSE
15,86,15,570,0.753086,0.17619,FALSE
8,7,7,37,0.933333,0.6,FALSE
6,5,3,12,0.994118,1,FALSE
9,8,2,30,0,0.466667,FALSE
15,86,15,570,0.753086,0.17619,FALSE
8,20,6,155,0,0.444444,FALSE
11,24,4,107,0,0.393939,FALSE
6,28,0,95,0.924812,0.431818,FALSE
6,25,2,167,0,0.256579,FALSE
16,52,0,336,0.740741,0.46875,FALSE
4,44,2,208,0,0.5625,FALSE
9,23,8,125,0,0.444444,FALSE
22,72,9,469,0,0.166667,FALSE
5,21,0,83,0.968254,0.5,FALSE
28,7,2,7,0,1,FALSE
5,41,3,173,0,0.466667,FALSE
6,25,0,1207,0,0.291667,FALSE
3,9,0,27,0.777778,0.833333,FALSE
8,7,7,37,0.933333,0.6,FALSE
8,1,2,1,0,1,FALSE
7,45,4,311,0.513514,0.315789,FALSE
3,6,0,15,0.777778,0.833333,FALSE
6,7,3,28,0,0.444444,FALSE
11,2,1,2,0,0.75,FALSE
72,47,0,382,0,0.1375,FALSE
21,6,5,6,0,0.37037,FALSE
10,50,10,267,0.428571,0.323077,FALSE
16,59,15,354,0.752941,0.162879,FALSE
7,31,0,303,0.5,0.393939,FALSE
20,83,0,926,0,0.226337,FALSE
13,5,2,5,0,0.666667,FALSE
6,18,0,65,0,0.407407,FALSE
11,3,1,3,0,0.666667,FALSE
4,18,0,53,0.933333,1,FALSE
7,12,2,74,0.285714,0.290909,FALSE
10,33,4,206,0.45,0.282051,FALSE
8,26,7,127,0,0.314286,FALSE
2,9,0,40,0,0.666667,FALSE
6,25,2,167,0,0.256579,FALSE
7,63,0,939,0,0.345238,FALSE
9,23,8,125,0,0.444444,FALSE
3,4,2,10,0.833333,0.666667,FALSE
16,59,15,354,0.752941,0.162879,FALSE
33,78,13,394,0,0.150997,FALSE
17,91,17,620,0.628866,0.412162,FALSE
14,3,1,3,0,1,FALSE
9,37,9,190,0.953125,0.625,FALSE
11,22,0,101,0,0.416667,FALSE
8,20,0,155,0,0.444444,FALSE
10,4,1,20,0,0.555556,FALSE
8,20,0,155,0,0.444444,FALSE
12,21,3,75,0,0.4,FALSE
7,26,3,119,0,0.272727,FALSE
4,11,0,28,0.968504,0.6,FALSE
10,33,4,206,0.45,0.282051,FALSE
6,13,3,55,0,0.458333,FALSE
2,16,2,88,0,0.433333,FALSE
25,85,0,568,0.272727,0.313725,FALSE
12,29,5,126,0,0.416667,FALSE
8,36,6,214,0,0.25,FALSE
