@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,6,0,21,0,0.5,FALSE
15,15,3,57,0,0.272727,FALSE
27,6,2,6,0,0.541667,FALSE
6,1,1,1,0,1,FALSE
9,37,9,190,0.953125,0.625,FALSE
5,8,0,51,0,0.535714,FALSE
6,28,0,95,0.924812,0.431818,FALSE
6,17,0,58,0,0.833333,FALSE
5,8,0,51,0,0.535714,FALSE
16,38,0,159,0.981132,1,FALSE
3,7,0,17,0.985185,1,FALSE
4,13,3,60,0,0.666667,FALSE
8,20,6,155,0,0.444444,FALSE
9,15,6,67,0,0.65,FALSE
9,23,8,125,0,0.444444,FALSE
6,6,1,32,0,0.466667,FALSE
16,38,0,159,0.981132,1,FALSE
2,12,1,53,0,0.7,FALSE
14,3,1,3,0,1,FALSE
10,47,9,258,0,0.416667,FALSE
6,10,2,63,0,0.333333,FALSE
21,33,5,162,0,0.188034,FALSE
28,80,0,508,0,0.107813,FALSE
11,17,3,77,0,0.333333,FALSE
41,17,0,148,0,0.407407,FALSE
4,7,3,31,0,0.4375,FALSE
11,3,1,3,0,0.666667,FALSE
9,18,3,77,0,0.333333,FALSE
6,24,0,88,0.963636,0.7,FALSE
9,51,3,297,0,0.346154,FALSE
8,20,0,155,0,0.444444,FALSE
4,25,2,126,0,0.625,FALSE
7,8,0,34,0,0.777778,FALSE
7,26,3,119,0,0.272727,FALSE
27,123,23,1851,0,0.204545,FALSE
2,6,1,35,0,0.5,FALSE
4,3,4,17,0.928571,0.6,FALSE
7,8,3,34,0,0.8,FALSE
9,9,9,27,0.961538,0.666667,FALSE
3,4,2,10,0.833333,0.666667,FALSE
6,10,5,27,0.714286,0.5,FALSE
13,30,10,149,0,0.5,FALSE
8,20,0,155,0,0.444444,FALSE
8,2,1,2,0,0.666667,FALSE
6,1,1,1,0,1,FALSE
13,30,10,149,0,0.5,FALSE
2,15,0,95,0,0.727273,FALSE
4,4,0,20,0,0.666667,FALSE
4,2,3,9,1,1,FALSE
3,7,0,17,0.985185,1,FALSE
9,12,8,59,0,0.5,FALSE
6,7,3,28,0,0.444444,FALSE
5,5,3,12,0.987654,1,FALSE
6,10,5,27,0.5,0.5,FALSE
6,31,0,133,0,0.333333,FALSE
13,30,10,149,0,0.5,FALSE
11,12,0,45,0,0.333333,FALSE
14,60,10,515,0,0.166667,FALSE
2,6,0,21,0,0.5,FALSE
7,26,7,172,0.802632,0.71875,FALSE
2,11,1,32,0,0.583333,FALSE
7,27,0,85,0.944134,0.345455,FALSE
5,2,4,9,1,1,FALSE
9,39,7,228,0.826087,0.6,FALSE
4,6,0,6,0,0.75,FALSE
11,11,0,41,0,0.466667,FALSE
