@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,9,3,61,0.777778,0.333333,FALSE
3,21,1,97,0,0.4,FALSE
6,28,6,110,0.923913,0.458333,FALSE
2,22,0,97,0,0.4,FALSE
6,28,6,110,0.923913,0.458333,FALSE
6,10,5,27,0.5,0.5,FALSE
15,78,15,408,0.753846,0.254902,FALSE
4,18,0,78,0.97619,0.625,FALSE
72,47,0,382,0,0.1375,FALSE
9,23,8,125,0,0.444444,FALSE
14,20,4,127,0,0.26,FALSE
21,33,5,162,0,0.188034,FALSE
4,13,0,43,0,0.761905,FALSE
2,6,1,23,0,0.666667,FALSE
10,27,0,198,0,0.71875,FALSE
9,12,3,40,0,0.428571,FALSE
63,23,11,25,0,0.168478,FALSE
3,20,0,61,0.963768,0.833333,FALSE
3,4,2,10,0.833333,0.666667,FALSE
9,8,2,30,0,0.466667,FALSE
2,6,0,21,0,0.5,FALSE
10,51,9,205,0,0.28125,FALSE
6,10,5,27,0.5,0.5,FALSE
2,8,0,21,1,0.666667,FALSE
6,7,3,28,0,0.444444,FALSE
11,51,8,349,0,0.383333,FALSE
2,6,1,20,0,0.5,FALSE
2,4,1,11,0.666667,0.666667,FALSE
4,2,1,4,0,0.666667,FALSE
8,26,7,127,0,0.314286,FALSE
3,4,1,16,0,0.666667,FALSE
2,6,1,23,0,0.666667,FALSE
6,13,3,55,0,0.458333,FALSE
8,1,2,1,0,1,FALSE
13,30,10,149,0,0.5,FALSE
2,8,0,21,1,0.666667,FALSE
52,8,3,8,0,1,FALSE
7,70,6,1102,0,0.320313,FALSE
2,17,2,103,0,0.466667,FALSE
17,61,0,380,0.92029,0.207692,FALSE
16,59,15,354,0.752941,0.162879,FALSE
4,13,0,41,0.8125,0.583333,FALSE
3,4,2,10,0.833333,0.666667,FALSE
2,6,1,35,0,0.5,FALSE
20,71,20,476,0.631579,0.296296,FALSE
17,61,0,380,0.92029,0.207692,FALSE
22,1,0,1,0,1,FALSE
17,91,17,620,0.628866,0.412162,FALSE
2,18,1,102,0.983871,0.666667,FALSE
4,1,1,1,0,1,FALSE
6,28,0,95,0.924812,0.431818,FALSE
12,57,12,326,0.772152,0.342105,FALSE
3,3,2,14,0.923077,0.75,FALSE
