@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
16,16,4,77,0,0.26,FALSE
6,25,2,167,0,0.256579,FALSE
2,16,2,88,0,0.433333,FALSE
4,18,0,53,0.933333,1,FALSE
4,9,3,43,0,0.5,FALSE
3,4,1,16,0,0.666667,FALSE
29,103,29,1168,0,0.285714,FALSE
3,20,0,61,0.963768,0.833333,FALSE
9,11,4,46,0,0.2,FALSE
8,28,8,101,0.956044,0.7,FALSE
8,20,0,155,0,0.444444,FALSE
7,34,4,217,0,0.202614,FALSE
2,8,0,20,1,0.666667,FALSE
12,5,1,24,0,0.5,FALSE
9,15,6,67,0,0.65,FALSE
8,1,0,1,0,1,FALSE
12,5,1,24,0,0.5,FALSE
8,29,3,188,0,0.235714,FALSE
7,63,0,939,0,0.345238,FALSE
6,11,2,41,0,0.466667,FALSE
3,16,1,98,0,0.5,FALSE
3,4,1,16,0,0.666667,FALSE
12,5,1,24,0,0.5,FALSE
11,51,8,349,0,0.383333,FALSE
16,32,4,187,0.409091,0.294643,FALSE
2,6,1,23,0,0.666667,FALSE
5,5,0,12,0.991935,1,FALSE
8,36,6,214,0,0.25,FALSE
5,13,2,76,0.6,0.458333,FALSE
3,5,3,12,0.987654,1,FALSE
8,8,5,8,0,0.458333,FALSE
5,8,0,51,0,0.535714,FALSE
26,111,23,957,0,0.3,FALSE
14,20,4,127,0,0.26,FALSE
8,29,3,188,0,0.235714,FALSE
2,19,1,97,0,0.285714,FALSE
3,7,1,36,0,0.444444,FALSE
5,14,0,43,0.636364,0.666667,FALSE
2,15,0,95,0,0.727273,FALSE
12,10,0,35,0,0.25,FALSE
19,84,0,685,0.672414,0.166667,FALSE
11,3,1,3,0,0.666667,FALSE
4,21,0,144,0.636364,0.533333,FALSE
4,11,0,28,0.968504,0.6,FALSE
3,5,2,15,1,1,FALSE
