@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,25,0,67,0.91791,0.472222,FALSE
7,31,0,303,0.5,0.393939,FALSE
5,31,0,223,0,0.555556,FALSE
7,26,6,158,0,0.525,FALSE
4,19,3,57,0.75,0.5,FALSE
14,21,3,75,0,0.4,FALSE
9,51,3,297,0,0.346154,FALSE
3,11,1,60,0,0.361111,FALSE
5,6,4,21,0.5,0.5,FALSE
4,4,0,20,0,0.666667,FALSE
11,4,0,20,0,0.555556,FALSE
26,11,2,41,0,0.466667,FALSE
5,6,1,20,0,0.5,FALSE
7,26,7,138,0.890909,0.357143,FALSE
7,45,4,311,0.513514,0.315789,FALSE
11,2,1,2,0,0.75,FALSE
3,6,2,48,0.833333,0.666667,FALSE
4,16,1,130,0,0.45,FALSE
16,81,0,504,0.683673,0.3,FALSE
8,15,7,78,0.875,0.444444,FALSE
2,6,1,35,0,0.5,FALSE
11,22,0,101,0,0.416667,FALSE
6,7,3,28,0,0.444444,FALSE
102,55,4,548,0.36,0.283333,FALSE
10,8,3,8,0,1,FALSE
8,37,8,265,0.802632,0.359375,FALSE
7,12,3,40,0,0.428571,FALSE
6,21,3,144,0,0.5,FALSE
9,2,1,2,0,0.75,FALSE
4,4,0,20,0,0.666667,FALSE
9,37,9,190,0.953125,0.625,FALSE
15,3,1,3,0,1,FALSE
3,6,2,26,0,0.666667,FALSE
4,2,3,9,1,1,FALSE
3,5,3,12,0.987654,1,FALSE
22,72,9,469,0,0.166667,FALSE
10,4,1,20,0,0.555556,FALSE
6,18,0,65,0,0.407407,FALSE
4,5,2,19,0.923077,0.625,FALSE
4,11,0,28,0.968504,0.6,FALSE
2,18,1,99,0.983871,0.666667,FALSE
3,6,2,26,0,0.666667,FALSE
10,74,9,608,0.889474,0.233766,FALSE
3,6,2,48,0.833333,0.666667,FALSE
8,15,6,67,0,0.65,FALSE
3,25,0,67,0.91791,0.472222,FALSE
8,9,4,29,0,0.5,FALSE
9,20,6,89,0,0.533333,FALSE
4,16,2,79,0,0.466667,FALSE
15,108,0,896,0.59292,0.221884,FALSE
2,6,1,23,0,0.666667,FALSE
5,32,5,222,0.416667,0.4,FALSE
3,6,0,15,0.777778,0.833333,FALSE
52,8,3,8,0,1,FALSE
6,10,5,27,0.5,0.5,FALSE
4,11,0,28,0.968504,0.6,FALSE
16,32,4,187,0.409091,0.294643,FALSE
4,13,0,43,0,0.761905,FALSE
16,81,0,504,0.683673,0.3,FALSE
4,21,0,144,0.636364,0.533333,FALSE
4,21,0,144,0.636364,0.533333,FALSE
2,5,1,22,0,0.555556,FALSE
14,21,3,75,0,0.4,FALSE
11,22,0,101,0,0.416667,FALSE
10,48,9,489,0,0.314286,FALSE
7,63,0,939,0,0.345238,FALSE
5,9,4,40,0.875,0.5,FALSE
7,8,3,34,0,0.8,FALSE
4,1,1,1,0,1,FALSE
