@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,15,3,48,1,0.5,FALSE
14,10,3,10,0,0.366667,FALSE
3,6,0,15,0.777778,0.833333,FALSE
8,20,6,155,0,0.444444,FALSE
8,8,5,8,0,0.458333,FALSE
4,19,3,57,0.75,0.5,FALSE
6,1,1,1,0,1,FALSE
6,28,0,95,0.924812,0.431818,FALSE
7,26,6,158,0,0.525,FALSE
8,3,0,14,0.8,0.625,FALSE
13,30,10,149,0,0.5,FALSE
3,4,2,10,0.833333,0.666667,FALSE
9,23,8,125,0,0.444444,FALSE
10,21,5,130,0,0.3125,FALSE
15,2,0,2,0,1,FALSE
7,23,0,148,0,0.4,FALSE
1,7,0,34,0,0.555556,FALSE
24,2,1,7,0,0.75,FALSE
4,2,1,4,0,0.666667,FALSE
23,83,5,638,0,0.194118,FALSE
7,29,4,213,0.413793,0.233333,FALSE
13,30,10,149,0,0.5,FALSE
5,9,4,29,0,0.5,FALSE
17,13,3,13,0,0.487179,FALSE
25,85,0,568,0.272727,0.313725,FALSE
4,13,0,43,0,0.761905,FALSE
3,13,2,48,0,0.4,FALSE
10,33,4,206,0.45,0.282051,FALSE
7,70,6,1102,0,0.320313,FALSE
22,1,0,1,0,1,FALSE
47,260,33,3559,0,0.098039,FALSE
3,19,2,67,0,0.318182,FALSE
7,23,0,148,0,0.4,FALSE
9,4,0,32,0,0.75,FALSE
12,10,0,35,0,0.25,FALSE
10,2,1,2,0,0.666667,FALSE
2,6,1,35,0,0.5,FALSE
17,13,3,13,0,0.487179,FALSE
9,4,0,4,0,0.666667,FALSE
11,4,0,20,0,0.555556,FALSE
4,7,3,31,0,0.4375,FALSE
28,37,6,172,0,0.201923,FALSE
