@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
14,20,4,127,0,0.26,FALSE
6,17,2,112,0,0.25,FALSE
3,4,2,10,0.833333,0.666667,FALSE
7,63,0,939,0,0.345238,FALSE
6,7,3,28,0,0.444444,FALSE
4,13,0,41,0.8125,0.583333,FALSE
7,26,3,119,0,0.272727,FALSE
14,20,4,127,0,0.26,FALSE
14,60,10,515,0,0.166667,FALSE
12,79,11,785,0.660714,0.227778,FALSE
7,26,7,172,0.802632,0.71875,FALSE
3,33,0,274,0,0.375,FALSE
4,13,0,43,0,0.761905,FALSE
7,8,4,28,0.857143,0.583333,FALSE
10,4,0,32,0,0.75,FALSE
10,4,1,20,0,0.555556,FALSE
7,12,2,74,0.285714,0.290909,FALSE
8,9,4,29,0,0.5,FALSE
4,9,3,43,0,0.5,FALSE
4,4,0,20,0,0.666667,FALSE
10,51,9,205,0,0.28125,FALSE
3,5,2,15,1,1,FALSE
28,7,2,7,0,1,FALSE
26,11,2,41,0,0.466667,FALSE
10,4,0,32,0,0.75,FALSE
2,13,1,86,0,0.571429,FALSE
6,10,5,27,0.5,0.5,FALSE
3,3,2,14,0.923077,0.75,FALSE
2,22,1,97,0,0.4,FALSE
5,5,3,24,0.923077,0.6,FALSE
17,28,8,127,0.3,0.25,FALSE
30,65,29,412,0,0.571429,FALSE
8,7,3,28,0,0.444444,FALSE
3,5,2,15,1,1,FALSE
15,85,0,542,0.783019,0.192308,FALSE
2,8,0,20,1,0.666667,FALSE
6,5,3,12,0.994118,1,FALSE
5,20,4,110,0.583333,0.333333,FALSE
5,6,4,21,0.5,0.5,FALSE
10,4,1,20,0,0.555556,FALSE
2,17,2,103,0,0.466667,FALSE
9,20,6,89,0,0.533333,FALSE
12,5,1,24,0,0.5,FALSE
38,7,0,7,0,0.571429,FALSE
14,60,10,515,0,0.166667,FALSE
5,32,5,222,0.416667,0.4,FALSE
6,13,3,55,0,0.458333,FALSE
3,6,2,48,0.833333,0.666667,FALSE
4,9,1,31,0.75,0.5,FALSE
6,1,2,1,0,1,FALSE
4,18,0,78,0.97619,0.625,FALSE
4,25,2,126,0,0.625,FALSE
9,15,6,67,0,0.65,FALSE
5,22,2,100,0,0.416667,FALSE
2,19,1,97,0,0.285714,FALSE
5,9,4,29,0,0.5,FALSE
4,19,3,57,0.714286,0.5,FALSE
