@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,22,1,145,0,0.541667,FALSE
2,8,0,21,1,0.666667,FALSE
7,30,6,189,0.703704,0.55,FALSE
4,4,1,16,0,0.666667,FALSE
16,16,4,77,0,0.26,FALSE
6,7,3,28,0,0.444444,FALSE
4,21,0,68,0,0.340909,FALSE
8,7,3,28,0,0.444444,FALSE
5,41,3,173,0,0.466667,FALSE
9,51,3,297,0,0.346154,FALSE
2,18,1,102,0.983871,0.666667,FALSE
10,34,0,207,0,0.404762,FALSE
5,14,4,56,0,0.314286,FALSE
10,50,10,267,0.428571,0.323077,FALSE
9,39,7,228,0.826087,0.6,FALSE
7,23,7,121,0.847222,0.708333,FALSE
10,74,9,608,0.889474,0.233766,FALSE
41,17,0,148,0,0.407407,FALSE
3,8,0,51,0,0.535714,FALSE
4,1,1,1,0,1,FALSE
2,18,1,99,0.983871,0.666667,FALSE
10,4,1,20,0,0.555556,FALSE
16,59,15,354,0.752941,0.162879,FALSE
8,20,6,155,0,0.444444,FALSE
4,18,3,98,0.714286,0.466667,FALSE
14,67,0,483,0.826667,0.145062,FALSE
9,21,5,141,0,0.3125,FALSE
6,1,2,1,0,1,FALSE
1,4,0,14,0,0.666667,FALSE
10,38,0,207,0.881579,0.65,FALSE
3,3,2,14,0.923077,0.75,FALSE
8,26,7,127,0,0.314286,FALSE
4,9,3,61,0.777778,0.333333,FALSE
4,25,2,126,0,0.625,FALSE
4,18,3,98,0.714286,0.466667,FALSE
12,10,0,35,0,0.25,FALSE
6,1,2,1,0,1,FALSE
10,50,10,267,0.428571,0.323077,FALSE
4,44,2,208,0,0.5625,FALSE
5,9,0,34,0,0.5,FALSE
3,6,2,48,0.833333,0.666667,FALSE
16,16,4,77,0,0.26,FALSE
2,15,0,95,0,0.727273,FALSE
8,36,6,214,0,0.25,FALSE
2,22,1,97,0,0.4,FALSE
8,15,6,67,0,0.65,FALSE
3,24,3,222,0,0.316667,FALSE
7,26,6,158,0,0.525,FALSE
6,7,3,28,0,0.444444,FALSE
6,7,3,28,0,0.444444,FALSE
8,1,0,1,0,1,FALSE
5,6,4,21,0.5,0.5,FALSE
14,20,4,127,0,0.26,FALSE
19,107,0,659,0.650485,0.32973,FALSE
19,12,6,12,0,0.316667,FALSE
102,55,4,548,0.36,0.283333,FALSE
6,5,3,12,0.994118,1,FALSE
19,107,0,659,0.650485,0.32973,FALSE
3,24,3,222,0,0.316667,FALSE
5,6,4,21,0.5,0.5,FALSE
4,6,0,6,0,0.75,FALSE
5,2,4,9,1,1,FALSE
4,4,0,20,0,0.666667,FALSE
3,6,2,26,0,0.666667,FALSE
11,3,1,3,0,0.666667,FALSE
15,85,0,542,0.783019,0.192308,FALSE
2,18,1,99,0.983871,0.666667,FALSE
9,54,9,558,0.743902,0.530303,FALSE
23,83,5,638,0,0.194118,FALSE
3,5,2,15,1,1,FALSE
4,30,2,183,0,0.5,FALSE
8,1,0,1,0,1,FALSE
2,18,1,99,0.983871,0.666667,FALSE
3,9,0,27,0.777778,0.833333,FALSE
8,15,6,67,0,0.65,FALSE
3,7,0,17,0.98895,1,FALSE
11,60,9,1007,0,0.333333,FALSE
14,103,14,642,0.592233,0.372093,FALSE
12,17,1,121,0,0.34375,FALSE
2,16,2,88,0,0.433333,FALSE
10,34,0,207,0,0.404762,FALSE
2,6,1,35,0,0.5,FALSE
4,4,2,14,0.944444,0.75,FALSE
6,25,2,167,0,0.256579,FALSE
16,59,15,354,0.752941,0.162879,FALSE
12,102,12,782,0.753086,0.178571,FALSE
3,11,1,60,0,0.361111,FALSE
19,107,0,659,0.650485,0.32973,FALSE
7,26,7,138,0.890909,0.357143,FALSE
8,15,7,78,0.875,0.444444,FALSE
3,4,2,10,0.833333,0.666667,FALSE
3,11,2,48,0.727273,0.666667,FALSE
5,1,2,1,0,1,FALSE
8,26,7,127,0,0.314286,FALSE
52,8,3,8,0,1,FALSE
5,9,4,40,0.875,0.5,FALSE
11,17,3,77,0,0.333333,FALSE
7,26,3,119,0,0.272727,FALSE
5,32,5,222,0.416667,0.4,FALSE
16,52,0,336,0.740741,0.46875,FALSE
4,21,0,68,0,0.340909,FALSE
6,32,6,221,0.461538,0.4,FALSE
15,86,15,660,0.663043,0.35,FALSE
4,11,1,60,0,0.481481,FALSE
4,10,3,57,0.833333,0.666667,FALSE
16,59,15,354,0.752941,0.162879,FALSE
3,19,2,67,0,0.318182,FALSE
8,26,7,127,0,0.314286,FALSE
6,5,3,12,0.994118,1,FALSE
9,39,7,228,0.826087,0.6,FALSE
9,37,9,190,0.953125,0.625,FALSE
5,14,4,56,0,0.314286,FALSE
6,1,2,1,0,1,FALSE
15,3,1,3,0,1,FALSE
4,18,3,98,0.714286,0.466667,FALSE
14,103,14,642,0.592233,0.372093,FALSE
6,22,5,89,0,0.55,FALSE
3,9,0,27,0.777778,0.833333,FALSE
4,1,1,1,0,1,FALSE
22,72,9,469,0,0.166667,FALSE
47,229,0,2754,0.46988,0.119298,FALSE
15,78,15,408,0.753846,0.254902,FALSE
7,23,7,121,0.847222,0.708333,FALSE
4,2,0,2,0,0.666667,FALSE
20,83,0,926,0,0.226337,FALSE
10,21,5,130,0,0.3125,FALSE
83,9,3,9,0,1,FALSE
8,9,4,29,0,0.5,FALSE
15,15,3,57,0,0.272727,FALSE
28,7,2,7,0,1,FALSE
13,34,11,152,0.977011,1,FALSE
15,15,3,57,0,0.272727,FALSE
3,24,3,222,0,0.316667,FALSE
12,26,3,242,0.545455,0.222222,FALSE
2,8,2,24,0,0.5,FALSE
9,40,7,286,0.606061,0.5,FALSE
7,12,3,40,0,0.428571,FALSE
10,47,9,258,0,0.416667,FALSE
21,33,5,162,0,0.188034,FALSE
38,7,0,7,0,0.571429,FALSE
14,69,13,436,0.701149,0.296296,FALSE
12,26,3,242,0.545455,0.222222,FALSE
2,15,0,95,0,0.727273,FALSE
16,16,4,77,0,0.26,FALSE
7,34,6,288,0,0.333333,FALSE
3,6,0,15,0.777778,0.833333,FALSE
5,32,5,222,0.416667,0.4,FALSE
14,21,3,75,0,0.4,FALSE
9,8,2,30,0,0.466667,FALSE
8,2,1,2,0,0.666667,FALSE
4,19,3,57,0.714286,0.5,FALSE
3,5,2,15,1,1,FALSE
10,8,3,8,0,1,FALSE
3,4,2,10,0.833333,0.666667,FALSE
12,102,12,782,0.753086,0.178571,FALSE
4,13,0,41,0.8125,0.583333,FALSE
2,8,2,24,0,0.5,FALSE
2,22,1,97,0,0.4,FALSE
41,17,0,148,0,0.407407,FALSE
15,15,3,57,0,0.272727,FALSE
10,38,0,207,0.881579,0.65,FALSE
7,26,7,145,0.910448,0.357143,FALSE
7,22,7,141,0.924242,0.666667,FALSE
52,8,3,8,0,1,FALSE
11,12,0,45,0,0.333333,FALSE
17,91,17,620,0.628866,0.412162,FALSE
41,17,0,148,0,0.407407,FALSE
9,8,2,30,0,0.466667,FALSE
9,4,0,4,0,0.666667,FALSE
4,7,3,31,0,0.4375,FALSE
5,8,0,51,0,0.535714,FALSE
