@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
30,65,29,412,0,0.571429,FALSE
13,30,10,149,0,0.5,FALSE
8,26,7,127,0,0.314286,FALSE
14,69,13,436,0.701149,0.296296,FALSE
6,17,2,112,0,0.25,FALSE
4,9,3,61,0.777778,0.333333,FALSE
3,7,1,36,0,0.444444,FALSE
2,6,1,35,0,0.5,FALSE
6,1,1,1,0,1,FALSE
3,20,0,61,0.963768,0.833333,FALSE
4,44,2,208,0,0.5625,FALSE
3,5,2,15,1,1,FALSE
7,26,7,138,0.890909,0.357143,FALSE
1,22,1,97,0,0.4,FALSE
16,38,0,159,0.981132,1,FALSE
41,17,0,148,0,0.407407,FALSE
4,2,3,9,1,1,FALSE
10,4,1,20,0,0.555556,FALSE
7,1,1,1,0,1,FALSE
4,21,0,68,0,0.340909,FALSE
5,21,0,83,0.968254,0.5,FALSE
4,19,3,57,0.714286,0.5,FALSE
7,12,2,74,0.285714,0.290909,FALSE
7,34,6,288,0,0.333333,FALSE
2,12,1,53,0,0.7,FALSE
5,9,4,29,0,0.5,FALSE
25,85,0,568,0.272727,0.313725,FALSE
6,14,4,60,0.75,0.333333,FALSE
6,9,5,41,0.875,0.466667,FALSE
6,17,0,107,0,0.4,FALSE
6,25,2,167,0,0.256579,FALSE
6,10,2,63,0,0.333333,FALSE
4,9,1,31,0.75,0.5,FALSE
4,11,1,60,0,0.481481,FALSE
1,10,0,34,0,0.5,FALSE
5,5,0,12,0.991935,1,FALSE
6,18,0,65,0,0.407407,FALSE
9,11,4,46,0,0.2,FALSE
7,31,0,303,0.5,0.393939,FALSE
8,1,2,1,0,1,FALSE
11,28,8,127,0.125,0.25,FALSE
14,60,10,515,0,0.166667,FALSE
20,71,20,476,0.631579,0.296296,FALSE
