@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
27,123,23,1851,0,0.204545,FALSE
10,33,4,206,0.45,0.282051,FALSE
14,60,10,515,0,0.166667,FALSE
3,25,0,67,0.91791,0.472222,FALSE
16,16,4,77,0,0.26,FALSE
28,13,9,13,0,0.185897,FALSE
2,19,1,97,0,0.285714,FALSE
4,25,2,126,0,0.625,FALSE
16,74,12,610,0,0.147826,FALSE
72,47,0,382,0,0.1375,FALSE
6,21,3,144,0,0.5,FALSE
15,78,15,408,0.753846,0.254902,FALSE
8,8,5,8,0,0.458333,FALSE
4,19,3,57,0.714286,0.5,FALSE
11,39,0,217,0.735849,0.222222,FALSE
10,27,0,198,0,0.71875,FALSE
11,4,0,20,0,0.555556,FALSE
20,83,0,926,0,0.226337,FALSE
6,19,2,67,0,0.318182,FALSE
10,74,9,608,0.889474,0.233766,FALSE
8,30,0,169,0,0.5,FALSE
4,4,0,20,0,0.666667,FALSE
9,4,0,4,0,0.75,FALSE
4,1,1,1,0,1,FALSE
15,3,1,3,0,1,FALSE
3,11,1,60,0,0.361111,FALSE
2,19,1,97,0,0.285714,FALSE
6,17,0,107,0,0.4,FALSE
4,16,2,79,0,0.466667,FALSE
28,80,0,508,0,0.107813,FALSE
2,13,0,69,0,0.625,FALSE
1,7,0,34,0,0.555556,FALSE
8,9,4,29,0,0.5,FALSE
4,4,0,20,0,0.666667,FALSE
16,32,4,187,0.409091,0.294643,FALSE
8,26,7,127,0,0.314286,FALSE
3,33,0,274,0,0.375,FALSE
1,7,0,34,0,0.555556,FALSE
9,15,6,67,0,0.65,FALSE
15,3,1,3,0,1,FALSE
3,7,0,17,0.98895,1,FALSE
15,52,0,335,0.730769,0.46875,FALSE
2,18,1,102,0.983871,0.666667,FALSE
14,3,1,3,0,1,FALSE
20,83,0,926,0,0.226337,FALSE
21,33,5,162,0,0.188034,FALSE
4,25,2,126,0,0.625,FALSE
9,40,7,286,0.606061,0.5,FALSE
25,85,0,568,0.272727,0.313725,FALSE
14,69,13,436,0.701149,0.296296,FALSE
3,6,2,26,0,0.666667,FALSE
20,71,20,476,0.631579,0.296296,FALSE
4,1,2,1,0,1,FALSE
29,103,29,1168,0,0.285714,FALSE
