@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
15,78,15,408,0.753846,0.254902,FALSE
2,8,2,24,0,0.5,FALSE
8,26,7,127,0,0.314286,FALSE
9,12,8,59,0,0.5,FALSE
3,34,3,191,0.835616,0.487179,FALSE
6,7,3,28,0,0.444444,FALSE
5,17,1,121,0,0.34375,FALSE
16,52,0,336,0.740741,0.46875,FALSE
102,55,4,548,0.36,0.283333,FALSE
12,10,0,35,0,0.25,FALSE
83,9,3,9,0,1,FALSE
10,63,8,1034,0,0.285714,FALSE
5,9,4,40,0.875,0.5,FALSE
5,9,0,34,0,0.5,FALSE
16,74,12,610,0,0.147826,FALSE
47,260,33,3559,0,0.098039,FALSE
5,5,3,24,0.923077,0.6,FALSE
6,38,4,180,0,0.666667,FALSE
14,60,10,515,0,0.166667,FALSE
2,8,0,21,1,0.666667,FALSE
8,40,0,338,0.6,0.48,FALSE
10,38,0,207,0.881579,0.65,FALSE
6,19,2,67,0,0.318182,FALSE
6,10,5,27,0.5,0.5,FALSE
16,38,0,159,0.981132,1,FALSE
6,1,1,1,0,1,FALSE
17,91,17,620,0.628866,0.412162,FALSE
2,8,0,24,0,0.5,FALSE
6,10,5,27,0.714286,0.5,FALSE
4,9,1,31,0.75,0.5,FALSE
7,8,4,28,0.857143,0.583333,FALSE
5,14,0,43,0.636364,0.666667,FALSE
14,60,10,515,0,0.166667,FALSE
83,9,3,9,0,1,FALSE
6,19,2,67,0,0.318182,FALSE
6,22,1,145,0,0.541667,FALSE
3,5,2,15,1,1,FALSE
12,79,11,785,0.660714,0.227778,FALSE
6,18,0,65,0,0.407407,FALSE
10,4,1,20,0,0.555556,FALSE
5,2,4,9,1,1,FALSE
