@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z42.16216216-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,0,3,3,0,2,30,0,1,FALSE
3,0,5,3,1,2,28,1,1,FALSE
2,0,6,4,5,2,56,1,1,FALSE
4,0,13,0,1,3,310,1,1,FALSE
5,1,8,37,4,11,117,4,3,FALSE
3,0,13,44,3,8,121,1,2,FALSE
6,0,3,7,1,5,80,0,3,FALSE
3,0,8,27,2,7,98,4,3,FALSE
1,0,28,0,2,11,392,0,9,FALSE
3,0,18,126,4,14,299,1,2,FALSE
1,0,4,0,2,2,33,0,2,FALSE
3,0,7,0,1,5,84,1,1,FALSE
2,0,5,46,1,12,105,2,3,FALSE
2,0,5,4,4,2,45,1,1,FALSE
1,0,6,61,2,14,81,0,1,FALSE
2,0,16,89,3,15,105,2,2,FALSE
1,0,5,3,2,3,18,0,1,FALSE
1,1,31,14,5,6,207,0,1,FALSE
1,0,8,6,5,3,62,0,3,FALSE
1,0,7,60,0,12,63,0,1,FALSE
1,0,2,0,1,0,0,0,0,FALSE
1,0,2,118,0,15,172,0,1,FALSE
3,0,13,13,1,4,76,1,1,FALSE
2,0,11,9,7,5,48,0,1,FALSE
1,0,2,1,1,2,2,0,1,FALSE
1,0,12,0,11,1,1,0,1,FALSE
1,0,3,1,1,1,60,0,3,FALSE
3,0,13,0,1,5,115,1,2,FALSE
1,1,3,0,1,1,44,1,2,FALSE
1,0,1,0,1,0,0,0,0,FALSE
1,0,34,22,3,9,247,0,1,FALSE
4,0,5,0,5,2,20,0,1,FALSE
1,0,5,0,1,3,24,0,1,FALSE
3,0,6,0,1,2,30,1,1,FALSE
1,0,14,19,6,6,63,0,2,FALSE
3,0,8,60,1,9,101,1,3,FALSE
1,0,0,0,0,1,4,0,0,FALSE
1,0,16,4,14,5,30,0,1,FALSE
2,0,16,218,3,20,275,4,4,TRUE
1,0,1,3,1,3,22,0,1,TRUE
1,0,2,1,2,2,2,0,1,TRUE
2,0,21,916,8,38,461,1,5,TRUE
1,15,32,139,21,16,216,1,5,TRUE
1,0,3,1,1,2,54,0,6,TRUE
2,0,8,14,1,7,105,0,1,TRUE
1,0,4,9,1,6,75,0,4,TRUE
1,0,4,1,2,2,2,0,1,TRUE
2,6,27,30,13,20,207,3,2,TRUE
2,0,11,1,2,3,88,2,2,TRUE
1,0,6,351,1,27,27,0,1,TRUE
1,0,9,15,8,5,102,0,5,TRUE
3,0,5,3,0,5,141,2,3,TRUE
1,0,13,10,7,4,63,0,2,TRUE
3,0,12,3,0,1,67,3,1,TRUE
2,1,50,1723,12,48,1182,1,7,TRUE
2,17,27,17,18,7,90,1,2,TRUE
2,0,8,28,1,1,394,1,7,TRUE
3,0,5,62,1,11,79,2,2,TRUE
1,0,9,1,4,3,26,0,1,TRUE
2,0,4,0,1,5,68,5,3,TRUE
2,0,2,0,2,6,52,0,1,TRUE
1,0,14,406,8,29,29,0,1,TRUE
3,0,9,4,0,1,62,1,4,TRUE
3,0,10,8,2,4,61,1,3,TRUE
2,2,18,42,7,8,340,1,2,TRUE
2,2,12,83,2,12,297,1,2,TRUE
1,0,5,1,1,5,160,0,14,TRUE
1,0,12,3,11,3,3,0,1,TRUE
2,0,9,92,3,17,141,4,3,TRUE
2,1,8,8,2,5,82,1,1,TRUE
1,13,31,100,24,16,167,0,3,TRUE
5,0,4,0,1,3,37,0,1,TRUE
1,0,9,112,5,14,273,0,1,TRUE
1,0,10,0,2,2,49,0,1,TRUE
3,0,8,21,2,4,66,0,2,TRUE
4,0,2,0,1,2,20,0,1,TRUE
