@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.3164557-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-1,0,23,FALSE
0,0,0,0,-23,0,11,FALSE
2,1,0,0,21,24,15,FALSE
5,3,27,13,25,59,90,FALSE
0,0,0,0,-19,0,11,FALSE
7,1,88,15,22,211,11,FALSE
2,1,0,0,17,24,15,FALSE
4,1,0,0,44,0,16,FALSE
2,1,0,0,21,0,36,FALSE
0,0,0,0,-47,4,9,FALSE
2,1,0,0,27,33,12,TRUE
5,1,5,1,23,39,29,TRUE
9,3,45,7,23,0,20,TRUE
9,8,0,0,22,0,9,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,19,9,30,TRUE
1,0,0,0,26,17,10,TRUE
5,3,0,0,17,0,28,TRUE
6,2,0,0,27,95,32,TRUE
4,4,0,0,23,9,30,TRUE
