@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.3164557-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,2,0,0,21,33,9,FALSE
0,0,0,0,-45,3,43,FALSE
0,0,0,0,-19,0,251,FALSE
2,1,0,0,21,24,15,FALSE
0,0,0,0,-19,0,96,FALSE
7,4,0,0,27,110,54,FALSE
0,0,0,0,-43,0,21,FALSE
4,4,0,0,23,0,35,FALSE
3,1,0,0,22,0,10,FALSE
0,0,0,0,-23,0,250,FALSE
5,3,0,0,17,0,28,TRUE
33,20,2,2,45,88,232,TRUE
14,4,0,0,44,0,26,TRUE
6,2,12,3,23,95,32,TRUE
4,4,0,0,19,9,30,TRUE
9,8,0,0,22,0,9,TRUE
2,1,0,0,23,61,9,TRUE
9,3,0,0,44,0,20,TRUE
6,2,0,0,27,95,32,TRUE
4,4,0,0,29,5,35,TRUE
