@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.3164557-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,1,0,0,22,0,12,FALSE
2,2,0,0,22,0,9,FALSE
16,10,0,0,29,0,9,FALSE
0,0,0,0,-19,0,248,FALSE
4,1,5,1,23,0,16,FALSE
0,0,0,0,-23,0,20,FALSE
0,0,0,0,-23,0,57,FALSE
1,1,0,0,14,38,9,FALSE
0,0,0,0,-23,0,17,FALSE
6,0,9,1,21,0,96,FALSE
6,2,0,0,27,95,32,TRUE
30,18,450,37,25,86,35,TRUE
4,4,0,0,25,5,35,TRUE
9,3,0,0,44,0,20,TRUE
9,8,0,0,22,0,9,TRUE
4,4,0,0,29,5,35,TRUE
6,2,0,0,44,95,32,TRUE
14,4,170,17,23,0,26,TRUE
8,1,2,2,26,213,24,TRUE
9,5,0,0,28,70,15,TRUE
