@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.3164557-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,1,45,9,24,0,11,FALSE
0,0,0,0,-19,0,134,FALSE
6,0,0,0,25,0,96,FALSE
7,1,88,15,22,211,11,FALSE
0,0,0,0,-21,0,0,FALSE
2,1,0,0,23,0,4,FALSE
0,0,0,0,-23,0,15,FALSE
1,0,0,0,25,25,119,FALSE
0,0,0,0,-23,15,26,FALSE
0,0,0,0,-19,0,57,FALSE
4,4,0,0,19,9,30,TRUE
6,2,0,0,44,95,32,TRUE
5,1,5,1,23,39,29,TRUE
14,7,-176,-25,24,0,11,TRUE
10,5,92,18,22,0,12,TRUE
14,4,0,0,27,0,26,TRUE
9,5,31,8,24,70,15,TRUE
4,4,0,0,25,5,35,TRUE
30,18,450,37,25,86,35,TRUE
2,1,0,0,27,33,12,TRUE
