@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.3164557-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-45,0,9,FALSE
3,1,0,0,45,43,98,FALSE
0,0,0,0,-23,0,134,FALSE
5,3,0,0,45,59,90,FALSE
17,5,0,0,28,0,11,FALSE
1,0,0,0,19,0,12,FALSE
12,8,0,0,27,0,10,FALSE
1,1,0,0,24,76,143,FALSE
0,0,0,0,-23,16,25,FALSE
4,1,5,1,23,0,16,FALSE
9,5,31,8,24,70,15,TRUE
14,4,0,0,44,0,26,TRUE
2,1,0,0,23,61,9,TRUE
30,18,0,0,29,86,35,TRUE
1,0,0,0,43,17,10,TRUE
9,3,0,0,27,0,20,TRUE
4,4,0,0,29,5,35,TRUE
8,1,2,2,26,213,24,TRUE
6,2,0,0,27,41,29,TRUE
14,7,-176,-25,24,0,11,TRUE
