@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.3164557-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-23,0,102,FALSE
1,1,0,0,10,38,9,FALSE
0,0,0,0,-15,0,35,FALSE
2,1,0,0,22,7,10,FALSE
3,0,0,0,25,0,45,FALSE
1,0,0,0,23,41,16,FALSE
6,1,0,0,44,66,50,FALSE
0,0,0,0,-19,0,466,FALSE
0,0,0,0,-23,0,11,FALSE
0,0,0,0,-19,0,9,FALSE
14,8,5,5,26,0,8,TRUE
14,4,0,0,44,0,26,TRUE
6,2,0,0,44,95,32,TRUE
9,3,45,7,23,0,20,TRUE
33,20,2,2,45,88,232,TRUE
30,18,0,0,29,86,35,TRUE
14,4,170,17,23,0,26,TRUE
5,3,0,0,17,0,28,TRUE
6,2,12,3,23,95,32,TRUE
9,5,31,8,24,70,15,TRUE
