@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z73.63636364-no-replacement

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
28,2,8,0,FALSE
6,2,81,19.25,FALSE
561,2,34,0,FALSE
3,2,40,12.333333,FALSE
0,0.166667,93,21.75,FALSE
1,0.5,37,11,FALSE
10,2,74,13.8,FALSE
3,2,25,7.333333,FALSE
3,2,10,2.333333,FALSE
0,0.083333,282,39,FALSE
207,0.62069,494,15.3,FALSE
55,2,11,0,FALSE
28,2,110,12.75,FALSE
0,2,0,0,FALSE
1,2,44,21,FALSE
0,0,82,15.2,FALSE
66,1.090909,13,0,FALSE
0,0.625,109,10.777778,FALSE
3,2,207,68,FALSE
0,0.64,380,33.090909,FALSE
0,0,213,29.285714,FALSE
0,0.076923,174,11.357143,FALSE
3,2,18,5,FALSE
1,2,15,6.5,FALSE
0,0.142857,135,15.625,FALSE
0,0.5625,65,18,FALSE
1,0.5,575,190.333333,FALSE
0,0.6,419,81.8,FALSE
28,0.5,207,21.888889,FALSE
53,0.9,90,7.090909,FALSE
10,2,19,2.8,FALSE
0,2,11,7,FALSE
0,0,23,10,FALSE
3,2,6,1,FALSE
0,2,12,9,FALSE
3,2,9,2,FALSE
0,0.833333,127,30.25,FALSE
214,0.891667,494,18.36,FALSE
15,0.833333,189,25.714286,FALSE
6,0.660714,399,47.875,FALSE
53,0.794872,166,10.428571,FALSE
4,0.5,224,43.6,FALSE
18,0.78125,392,41.666667,FALSE
0,1.269231,80,12.5,FALSE
3,2,54,17,FALSE
0,0.333333,40,8.75,FALSE
0,0.25,84,15.4,FALSE
6,0.916667,41,6.6,FALSE
6,2,243,59.75,FALSE
15,0.333333,268,37.142857,FALSE
1,1,67,19,FALSE
0,2,5,4,FALSE
78,2,40,2.076923,FALSE
0,0.333333,23,4.5,FALSE
3,2,42,13,FALSE
16,0.785714,680,73.777778,FALSE
0,0.681818,365,28.583333,FALSE
0,0.25,149,28.4,FALSE
0,0,67,20,FALSE
388,0.895703,2321,46.291667,FALSE
0,2,26,3,FALSE
53,0.9,90,7.090909,FALSE
0,0,63,19.666667,FALSE
64,0.981818,586,47.416667,FALSE
214,0.891667,494,18.36,FALSE
0,0.444444,152,36.25,FALSE
0,0,67,20,FALSE
10,2,107,20.4,FALSE
31,0.927273,489,42.454545,FALSE
3,1.5,124,40,FALSE
5826,0.967949,837,6.559633,FALSE
0,2,4,3,FALSE
0,0.444444,146,34.75,FALSE
0,0,82,15.2,FALSE
335,0.667917,875,19.52381,FALSE
3,2,19,5.333333,FALSE
126,0.7625,322,14.142857,FALSE
0,2,5,4,FALSE
6,2,94,22.5,FALSE
1,2,11,4.5,FALSE
