@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z73.63636364-no-replacement

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,29,12,FALSE
0,0.4875,305,16.647059,FALSE
37,0.916667,141,10.727273,FALSE
0,2,1,0,FALSE
0,0.583333,214,29.285714,FALSE
0,0,155,21,FALSE
6,2,4,0,FALSE
214,0.891667,494,18.36,FALSE
0,0.166667,264,86,FALSE
0,0.653409,621,34.882353,FALSE
0,0.4375,281,15.411765,FALSE
10,2,74,13.8,FALSE
91,0.857143,181,10.933333,FALSE
1,2,43,20.5,FALSE
8,0.716667,528,38.846154,FALSE
0,2,4,3,FALSE
1,2,14,6,FALSE
3,2,6,1,FALSE
257,0.802885,454,15.518519,FALSE
1,1.423077,3769,1251,FALSE
0,0.65,330,64,FALSE
18,0.8,114,12.625,FALSE
8,0.74026,683,83,FALSE
819,0.95393,465,9.857143,FALSE
1,2,2,0,FALSE
1,0.333333,70,8.857143,FALSE
10,2,30,5,FALSE
0,0.214286,105,11.875,FALSE
3,2,25,7.333333,FALSE
1176,1,743,14.142857,FALSE
34,0.826389,289,20.307692,FALSE
5,0.583333,131,17.428571,FALSE
1,1,47,18,FALSE
71,0.706349,827,36.045455,FALSE
0,2,5,4,FALSE
83,0.821429,210,12.866667,FALSE
3,2,56,17.666667,FALSE
3240,1.0125,266,2.271605,FALSE
10,2,186,36.2,FALSE
9,0.5,55,6.714286,FALSE
55,0.807692,140,8.571429,FALSE
0,0.583333,536,58.222222,FALSE
1,2,13,5.5,FALSE
6,2,39,8.75,FALSE
28,2,110,12.75,FALSE
0,2,20,15,FALSE
53,0.8,125,10.272727,FALSE
0,0.333333,62,14,FALSE
14,0.839286,100,10.5,FALSE
1,2,43,20.5,FALSE
0,0,144,34.75,FALSE
0,0.392857,357,22.666667,FALSE
0,0.384615,165,10.571429,FALSE
1,2,42,13,FALSE
3,2,56,17.666667,FALSE
0,0,51,15.666667,FALSE
287,0.978462,414,13.923077,FALSE
3,2,169,55.333333,FALSE
1,2,15,6.5,FALSE
30,0.75,619,67.333333,FALSE
0,0.269231,332,22.571429,FALSE
0,0,32,9.333333,FALSE
0,0,106,14,FALSE
3,2,24,7,FALSE
0,0.25,253,49.4,FALSE
3,2,50,15.666667,FALSE
4,0.75,44,7.4,FALSE
4,0.625,157,30,FALSE
3,2,6,1,FALSE
231,2,22,0,FALSE
6,1,30,6,FALSE
0,0.55,127,10.363636,FALSE
21,2,7,0,FALSE
0,0,62,19.333333,FALSE
1,1.3,875,289,FALSE
4,0.666667,26,5.25,FALSE
0,0.333333,44,9.75,FALSE
3,2,25,7.333333,FALSE
0,2,5,4,FALSE
115,0.838235,238,12,FALSE
0,0.55,127,10.363636,FALSE
36,1.125,19,0,TRUE
0,0.25,432,60.142857,TRUE
1,2,36,17,TRUE
0,0.363636,149,11.25,TRUE
196,0.975,299,12.761905,TRUE
8,1.246296,2125,397,TRUE
10,2,57,10.4,TRUE
0,2,26,3,TRUE
1,0.5,599,198.333333,TRUE
0,2,1,0,TRUE
101,0.821429,280,17.533333,TRUE
17,0.888889,237,32.428571,TRUE
0,0.333333,62,14,TRUE
46,0,176,13.583333,TRUE
21,2,250,34.714286,TRUE
15,2,6,0,TRUE
6,0.375,123,12.555556,TRUE
9,0.5,55,6.714286,TRUE
0,0.416667,87,19.75,TRUE
1,2,15,6.5,TRUE
0,2,4,3,TRUE
0,0.583333,546,59.333333,TRUE
1069,0.939909,987,18.38,TRUE
3,0.733333,303,24.909091,TRUE
3062,0.962931,2222,26.074074,TRUE
0,0.5,413,67.166667,TRUE
0,0.4,201,32.166667,TRUE
0,0.583333,426,46,TRUE
1,2,70,34,TRUE
1852,0.965104,842,11.492308,TRUE
268,0.562963,732,24.964286,TRUE
0,0.730769,163,10.357143,TRUE
8,1.24359,1171,217.6,TRUE
5671,2,648,5.056075,TRUE
0,0.75,469,13.030303,TRUE
1,0.5,314,103.333333,TRUE
1,2,15,6.5,TRUE
311,0.978632,432,14,TRUE
0,2,353,3,TRUE
0,2,28,21,TRUE
1,0.5,234,76.666667,TRUE
1,0.5,314,103.333333,TRUE
21,1.166667,682,96.285714,TRUE
