@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z73.63636364-no-replacement

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,2,131,42.666667,FALSE
1,2,65,31.5,FALSE
0,2,5,4,FALSE
28,2,551,67.875,FALSE
0,2,1,0,FALSE
3,2,207,68,FALSE
1,2,9,3.5,FALSE
27,0.596154,755,51.5,FALSE
3,2,16,4.333333,FALSE
9,0.833333,134,20.333333,FALSE
0,0,91,17,FALSE
0,0,82,15.2,FALSE
3,2,25,7.333333,FALSE
0,2,4,3,FALSE
3,2,25,7.333333,FALSE
2147,0.882716,2845,33.5,FALSE
114,0.854167,490,15.482759,FALSE
37,0.888889,52,3.8,FALSE
1,2,39,18.5,FALSE
0,0,115,15.285714,FALSE
3,2,33,10,FALSE
1,2,42,13,FALSE
53,0.9,90,7.090909,FALSE
0,0.083333,98,12.714286,FALSE
1,2,31,14.5,FALSE
3,2,152,49.666667,FALSE
1,1.3,875,289,FALSE
5942,0.798319,1019,7.466667,FALSE
4,0.666667,29,5.75,FALSE
0,2,20,15,FALSE
18,0.78125,392,41.666667,FALSE
1,2,9,3.5,FALSE
0,0.166667,76,17.5,FALSE
188,2,298,13.9,FALSE
45,2,116,10.6,FALSE
8,1.223684,424,80,FALSE
0,2,9,3,FALSE
3,2,24,7,FALSE
0,0.817582,914,24.027778,FALSE
6,2,92,22,FALSE
91,2,14,0,FALSE
36,2,82,8.111111,FALSE
0,2,0,0,FALSE
1,2,42,13,FALSE
819,0.95393,465,9.857143,FALSE
0,0.285714,253,30.375,FALSE
1,1,38,16,FALSE
10,2,45,8,FALSE
0,0,18,7.5,FALSE
79,1.030769,805,55.785714,FALSE
3,2,18,5,FALSE
0,0.333333,23,4.5,FALSE
1,2,42,20,FALSE
0,0.892857,353,37.444444,FALSE
0,0.2,49,7,FALSE
287,0.978462,414,13.923077,FALSE
1,2,109,53.5,FALSE
8,0.75,261,15.0625,FALSE
0,0.625,106,10.444444,FALSE
3240,1.0125,266,2.271605,FALSE
0,2,1,0,FALSE
1,0.5,499,165,FALSE
0,1.211538,391,69.4,FALSE
36,2,82,8.111111,FALSE
0,0,82,15.2,FALSE
54,0.9,119,7.384615,FALSE
0,0.559524,460,19.363636,FALSE
3,2,3,0,FALSE
0,0.305556,611,59.7,FALSE
0,2,4,3,FALSE
1,0.333333,70,8.857143,FALSE
0,2,0,0,FALSE
17,0.777778,106,9.1,FALSE
0,0,104,50.5,FALSE
0,0.142857,135,15.625,FALSE
0,2,1,0,FALSE
15,1.2,18,0,FALSE
29,0.825,114,9,FALSE
28,2,177,21.125,FALSE
19,0.75,244,12.333333,FALSE
1,0.333333,70,8.857143,FALSE
8,0.428571,163,19.25,TRUE
714,0.739394,839,13.875,TRUE
0,0.305556,623,60.9,TRUE
2163,0.941327,1340,17.478873,TRUE
6,2,472,117,TRUE
4,0.75,126,22.6,TRUE
0,0,74,9.428571,TRUE
0,0.513889,256,12.263158,TRUE
36,1.125,19,0,TRUE
0,1.095238,54,10.75,TRUE
1,0.5,1248,414.666667,TRUE
36,2,195,20.666667,TRUE
1,1.428571,1872,618.333333,TRUE
3,2,31,9.333333,TRUE
117,0.5,823,25.419355,TRUE
1,0.5,1248,414.666667,TRUE
0,0.76,505,82.333333,TRUE
46,0.6,560,33.875,TRUE
0,0,143,19.285714,TRUE
10,2,54,9.8,TRUE
0,0.6875,82,13.8,TRUE
783,0.960784,1949,43.534884,TRUE
6,2,244,60,TRUE
8,1.246296,2125,397,TRUE
14,0.839286,100,10.5,TRUE
8,0.75,261,15.0625,TRUE
