@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
24,49,2,22,255,0.25,0,0.428571,30.375,2,0.875,FALSE
12,22,0,12,153,1,0.875,0.625,49.666667,6,2,FALSE
17,22,0,17,111,0,0.916667,0.625,54.5,1,0.5,FALSE
9,9,0,9,28,0,0.857143,0.583333,13,3,1.5,FALSE
11,9,0,11,28,0,0.857143,0.6,13,2,1,FALSE
24,20,0,24,158,0,0.9375,0.625,51.333333,1,0.3333,FALSE
13,29,0,13,125,0.333333,0.5,0.75,39.666667,5,1.6667,FALSE
25,84,9,16,598,0.9,0,0.223214,33,7,2.1765,FALSE
14,84,0,14,530,1,0,0.285714,46.272727,2,0.9091,FALSE
13,48,0,13,140,1,0,0.104965,1.957447,1,0.9787,FALSE
8,12,1,7,61,1,0.857143,0.625,29,6,3,FALSE
21,23,0,21,87,0,0.827586,0.466667,11,1,0.7143,FALSE
14,11,0,14,42,0,0.875,0.625,20,3,1.5,FALSE
20,22,1,19,88,0,0.875,0.666667,16,1,0.6,FALSE
8,2,7,2,2,0,0,0.666667,0,1,1,FALSE
27,20,16,11,71,1,0.930233,0.583333,13,1,0.6,FALSE
18,16,0,18,76,0,0.8,0.666667,37,1,0.5,FALSE
5,2,5,0,2,0,0,0.75,0,1,1,FALSE
2,18,0,2,81,0.833333,0,0.333333,17.75,1,0.5,FALSE
11,18,0,11,129,0,0.9,0.466667,41.666667,1,0.6667,FALSE
9,8,0,9,25,0,0.857143,0.625,11.5,2,1,FALSE
95,4,91,4,9,0,0.954545,0.666667,3.5,1,0.5,FALSE
12,22,0,12,77,0,0.666667,0.388889,24.666667,1,0.6667,FALSE
11,1,11,0,1,0,0,1,0,1,1,FALSE
11,16,0,11,71,0,0.875,0.625,34.5,5,2.5,FALSE
13,27,0,13,379,0.75,0.857143,0.5625,92.75,8,5.5,FALSE
125,28,113,12,160,0.5,0,0.392857,16.555556,4,1.1111,FALSE
42,65,8,34,448,0,0.903846,0.4,62.571429,1,0.7143,FALSE
16,23,1,15,106,0,0.978261,0.555556,24.75,1,0.5,FALSE
24,55,1,23,292,0,0.9375,0.47619,95.666667,17,6,FALSE
18,16,0,18,83,0,0.875,0.625,40.5,3,1.5,FALSE
8,13,0,8,53,0,0.941176,0.555556,11.5,1,0.5,FALSE
6,13,0,6,54,0.8,0.836735,1,4.444444,2,1,FALSE
10,13,1,9,43,0,0.92,0.555556,9,1,0.5,FALSE
10,14,2,8,124,0.5,0.827586,0.444444,18.666667,2,1,FALSE
17,20,0,17,73,0,0.875,0.666667,13,1,0.6,FALSE
12,3,8,4,3,0,0,0.666667,0,1,1,FALSE
131,73,100,31,536,0.333333,0,0.127273,22.043478,5,2.5217,FALSE
8,15,0,8,54,0.666667,0.988889,0.666667,24.5,1,0.5,FALSE
15,19,0,15,63,0,0.888889,0.4,11,1,0.6,FALSE
5,7,0,5,8,0,0,0.303571,0,1,1,FALSE
18,21,0,18,89,0,0.875,0.666667,16.2,1,0.6,FALSE
22,22,0,22,72,0,0.884615,0.666667,13,1,0.6,FALSE
20,18,0,20,147,0,0.857143,0.625,72.5,9,4.5,FALSE
19,36,1,18,165,0,0.953846,0.583333,31.4,6,1.6,FALSE
23,21,0,23,87,0,0.875,0.6,42.5,7,3.5,FALSE
27,29,0,27,137,0,0.958333,0.666667,67,1,0.5,FALSE
8,11,1,7,25,0,0.885714,0.7,4,1,0.8,FALSE
10,67,3,8,1006,0.95,0,0.195,36.923077,18,2.6154,FALSE
10,6,0,10,19,0,0.944444,0.625,8.5,1,0.5,FALSE
13,18,1,12,64,0,0.962264,0.555556,14.25,1,0.5,FALSE
24,16,0,24,54,0,0.944444,0.625,26,1,0.5,FALSE
2,24,0,2,91,0.666667,0,0.4,13.166667,2,1.1667,FALSE
16,26,0,16,101,0.333333,0,0.75,31.666667,4,1.3333,FALSE
12,17,0,12,68,0,0.884615,0.666667,12,1,0.6,TRUE
1,0,1,0,3,0,0,0,0,0,0,TRUE
7,10,1,7,33,1,0.988636,0.666667,15,2,1,TRUE
9,0,9,0,17,0,0,0,0,0,0,TRUE
0,0,0,0,103,0,0,0,0,0,0,TRUE
20,20,0,20,105,1,0,0.380952,16.333333,7,2,TRUE
6,15,0,6,284,0,0.5,0.666667,70,1,0.75,TRUE
26,35,0,26,284,0,0.875,0.666667,140,26,13,TRUE
7,16,0,7,66,0.8,0.862069,1,5.777778,2,1.1111,TRUE
32,112,0,32,1616,0.545455,0.391304,0.225641,99.3125,42,6.4375,TRUE
52,182,10,42,874,1,0.645833,0.194079,42.45,12,3.05,TRUE
15,19,0,15,61,0,0.888889,0.4,10.6,1,0.6,TRUE
15,15,0,15,49,0,0.88,0.666667,8.4,1,0.6,TRUE
32,66,1,31,384,0.2,0,0.45,62.166667,1,0.6667,TRUE
36,80,0,36,817,0.266667,0.863636,0.583333,159.4,13,3.2,TRUE
19,42,0,19,785,0,0.818182,0.44,155.2,14,4.6,TRUE
