@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,74,9,608,0.889474,0.233766,FALSE
13,34,11,152,0.977011,1,FALSE
27,123,23,1851,0,0.204545,FALSE
23,83,5,638,0,0.194118,FALSE
10,4,1,20,0,0.555556,FALSE
3,4,1,14,0,0.75,FALSE
2,13,0,69,0,0.625,FALSE
27,19,2,138,0,0.233333,FALSE
2,6,1,23,0,0.666667,FALSE
11,11,0,41,0,0.466667,FALSE
25,85,0,568,0.272727,0.313725,FALSE
11,24,4,107,0,0.393939,FALSE
15,138,0,1573,0.267606,0.205451,FALSE
10,41,10,214,0.5,0.4,FALSE
9,2,1,2,0,0.75,FALSE
15,85,0,542,0.783019,0.192308,FALSE
13,12,2,20,0,0.52,FALSE
9,11,4,46,0,0.2,FALSE
5,5,3,24,0.923077,0.6,FALSE
9,15,6,67,0,0.65,FALSE
4,5,1,17,0,0.666667,FALSE
5,6,4,21,0.5,0.5,FALSE
2,6,0,21,0,0.5,FALSE
7,23,7,121,0.847222,0.708333,FALSE
2,19,1,97,0,0.285714,FALSE
10,8,3,8,0,1,FALSE
4,13,0,41,0.8125,0.583333,FALSE
2,18,1,102,0.983871,0.666667,FALSE
4,1,1,1,0,1,FALSE
6,10,5,27,0.5,0.5,FALSE
16,43,14,143,0,0.181818,FALSE
2,6,1,20,0,0.5,FALSE
6,17,0,107,0,0.4,FALSE
15,3,1,3,0,1,FALSE
5,5,3,12,0.987654,1,FALSE
6,13,3,55,0,0.458333,FALSE
8,18,4,114,0.272727,0.444444,FALSE
33,146,23,1086,0,0.079545,FALSE
9,8,2,30,0,0.466667,FALSE
7,26,7,172,0.802632,0.71875,FALSE
16,38,0,159,0.981132,1,FALSE
8,19,4,85,0,0.236111,FALSE
1,4,0,14,0,0.666667,FALSE
6,9,5,41,0.875,0.466667,FALSE
3,7,0,17,0.98895,1,FALSE
16,59,15,354,0.752941,0.162879,FALSE
4,2,0,2,0,0.666667,FALSE
6,21,3,144,0,0.5,FALSE
6,10,5,27,0.5,0.5,FALSE
8,40,0,338,0.6,0.48,FALSE
15,52,0,335,0.730769,0.46875,FALSE
8,2,1,2,0,0.666667,FALSE
4,1,0,1,0,1,FALSE
12,79,11,785,0.660714,0.227778,FALSE
3,3,2,14,0.923077,0.75,FALSE
11,2,1,2,0,0.75,FALSE
6,18,0,65,0,0.407407,FALSE
10,21,5,130,0,0.3125,FALSE
102,55,4,548,0.36,0.283333,FALSE
4,9,3,43,0,0.5,FALSE
17,13,3,13,0,0.487179,FALSE
6,5,3,12,0.994118,1,FALSE
4,7,3,31,0,0.4375,FALSE
4,6,0,6,0,0.75,FALSE
3,7,1,36,0,0.444444,FALSE
5,16,4,60,0.833333,0.666667,FALSE
28,80,0,508,0,0.107813,FALSE
6,1,2,1,0,1,FALSE
3,16,1,98,0,0.5,FALSE
14,44,7,255,0,0.177273,TRUE
8,5,5,15,0,0.625,TRUE
13,64,0,411,0.82716,0.306667,TRUE
9,44,9,230,0.777778,0.366667,TRUE
6,33,0,179,0,0.444444,TRUE
150,67,5,653,0.28,0.280303,TRUE
6,26,5,125,0,0.3,TRUE
5,5,3,9,0,0.666667,TRUE
32,82,7,926,0,0.226337,TRUE
6,37,4,172,0,0.666667,TRUE
10,4,1,4,0,0.55,TRUE
6,33,4,229,0,0.48,TRUE
13,6,3,6,0,1,TRUE
17,57,15,346,0.85,0.192308,TRUE
12,29,0,99,0.142857,0.238095,TRUE
7,21,4,88,0,0.625,TRUE
5,22,3,138,0,0.5,TRUE
154,583,98,8095,0,0.068627,TRUE
5,79,0,948,0,0.292857,TRUE
13,13,2,47,0,0.333333,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
27,13,0,87,0,0.444444,TRUE
8,10,2,10,0,0.5,TRUE
12,52,12,288,0.753846,0.470588,TRUE
16,49,7,255,0.755102,0.285714,TRUE
8,51,8,255,0.777778,0.366667,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
8,39,7,193,0.695652,0.375,TRUE
7,21,4,108,0,0.5625,TRUE
6,1,1,1,0,1,TRUE
30,20,7,21,0,0.225,TRUE
40,190,30,1443,0,0.067568,TRUE
30,173,21,2020,0,0.122201,TRUE
12,29,10,242,0.125,0.21875,TRUE
5,3,0,3,0,0.666667,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
12,4,3,4,0,0.5,TRUE
11,78,10,564,0.642105,0.371429,TRUE
13,88,13,531,0.597561,0.375,TRUE
10,44,9,432,0,0.357143,TRUE
7,17,4,69,0,0.28,TRUE
7,52,5,420,0,0.25,TRUE
3,17,0,136,0,0.375,TRUE
12,55,12,320,0.592593,0.212963,TRUE
3,8,1,34,0,0.6,TRUE
16,65,0,877,0,0.416667,TRUE
33,32,2,211,0,0.160714,TRUE
4,19,3,82,0,0.31746,TRUE
20,12,9,12,0,0.2,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
5,18,2,109,0,0.416667,TRUE
10,44,7,305,0.833333,0.6,TRUE
29,96,0,669,0.861789,0.205882,TRUE
18,52,18,489,0,0.25,TRUE
4,14,3,89,0.714286,0.444444,TRUE
12,64,12,464,0.7,0.345455,TRUE
32,104,29,955,0,0.3125,TRUE
7,15,3,83,0.3,0.34375,TRUE
11,17,4,103,0,0.241667,TRUE
6,63,6,435,0.809524,0.4,TRUE
32,87,15,691,0.606557,0.285,TRUE
10,60,0,936,0,0.285714,TRUE
11,34,11,184,0.571429,0.240385,TRUE
12,32,4,152,0,0.309524,TRUE
14,58,13,478,0,0.307692,TRUE
5,18,0,125,0.538462,0.464286,TRUE
3,17,2,74,0,0.5,TRUE
15,68,14,472,0.676471,0.180124,TRUE
12,51,10,451,0.717647,0.35,TRUE
