@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,32,6,221,0.461538,0.4,FALSE
10,51,9,205,0,0.28125,FALSE
17,28,8,127,0.3,0.25,FALSE
1,7,0,34,0,0.555556,FALSE
7,22,2,141,0,0.184524,FALSE
6,22,1,145,0,0.541667,FALSE
4,6,0,6,0,0.75,FALSE
15,86,15,660,0.663043,0.35,FALSE
9,18,3,77,0,0.333333,FALSE
2,6,1,35,0,0.5,FALSE
7,63,0,939,0,0.345238,FALSE
5,6,1,20,0,0.5,FALSE
6,1,1,1,0,1,FALSE
8,1,1,1,0,1,FALSE
2,13,1,86,0,0.571429,FALSE
11,28,8,127,0.125,0.25,FALSE
15,108,0,896,0.59292,0.221884,FALSE
6,19,2,67,0,0.318182,FALSE
5,8,0,51,0,0.535714,FALSE
3,13,2,48,0,0.4,FALSE
5,24,5,140,0.880435,0.25,FALSE
10,50,10,267,0.428571,0.323077,FALSE
10,63,8,1034,0,0.285714,FALSE
9,40,7,286,0.606061,0.5,FALSE
1,7,0,34,0,0.555556,FALSE
2,6,1,35,0,0.5,FALSE
1,4,0,14,0,0.666667,FALSE
8,9,4,29,0,0.5,FALSE
5,22,2,100,0,0.416667,FALSE
7,31,0,303,0.5,0.393939,FALSE
4,18,3,98,0.714286,0.466667,FALSE
6,9,5,41,0.875,0.466667,FALSE
3,5,2,15,1,1,FALSE
3,6,2,48,0.833333,0.666667,FALSE
19,84,0,685,0.672414,0.166667,FALSE
10,4,1,20,0,0.555556,FALSE
9,4,0,32,0,0.75,FALSE
11,24,4,107,0,0.393939,FALSE
5,16,4,60,0.833333,0.666667,FALSE
16,74,12,610,0,0.147826,FALSE
8,3,0,14,0.8,0.625,FALSE
15,85,0,542,0.783019,0.192308,FALSE
2,4,1,11,0.666667,0.666667,FALSE
14,3,1,3,0,1,FALSE
3,33,3,184,0.803279,0.487179,FALSE
4,30,2,183,0,0.5,FALSE
3,3,2,14,0.923077,0.75,FALSE
6,10,5,27,0.714286,0.5,FALSE
17,58,0,347,0,0.183333,FALSE
10,33,4,206,0.45,0.282051,FALSE
2,12,1,53,0,0.7,FALSE
7,34,6,288,0,0.333333,FALSE
8,40,0,338,0.6,0.48,FALSE
3,4,2,10,0.833333,0.666667,FALSE
27,123,23,1851,0,0.204545,FALSE
11,22,0,101,0,0.416667,FALSE
8,1,2,1,0,1,FALSE
2,18,1,102,0.983871,0.666667,FALSE
7,36,7,243,0.743902,0.363636,FALSE
19,113,11,1006,0,0.141608,FALSE
12,102,12,782,0.753086,0.178571,FALSE
7,30,6,189,0.703704,0.55,FALSE
6,15,3,48,1,0.5,FALSE
4,4,0,20,0,0.666667,FALSE
5,14,0,43,0.636364,0.666667,FALSE
3,3,0,3,0,0.666667,FALSE
4,2,0,2,0,0.666667,FALSE
13,34,11,152,0.977011,1,FALSE
3,24,3,222,0,0.316667,FALSE
5,18,0,125,0.538462,0.464286,TRUE
12,29,0,99,0.142857,0.238095,TRUE
10,44,7,305,0.833333,0.6,TRUE
6,63,6,435,0.809524,0.4,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
14,44,7,255,0,0.177273,TRUE
12,4,3,4,0,0.5,TRUE
10,46,2,431,0,0.219048,TRUE
8,10,2,10,0,0.5,TRUE
10,60,0,936,0,0.285714,TRUE
14,4,0,4,0,1,TRUE
7,15,3,83,0.3,0.34375,TRUE
7,31,6,166,0.64,0.363636,TRUE
3,17,0,136,0,0.375,TRUE
12,29,10,242,0.125,0.21875,TRUE
7,21,4,108,0,0.5625,TRUE
16,31,12,146,0,0.183824,TRUE
11,34,11,184,0.571429,0.240385,TRUE
8,43,8,226,0.765625,0.359375,TRUE
5,5,3,9,0,0.666667,TRUE
40,190,30,1443,0,0.067568,TRUE
6,33,0,179,0,0.444444,TRUE
4,30,4,170,0.790323,0.357143,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
6,37,4,172,0,0.666667,TRUE
7,21,4,88,0,0.625,TRUE
5,18,2,109,0,0.416667,TRUE
72,318,48,3982,0,0.087369,TRUE
17,57,15,346,0.85,0.192308,TRUE
4,14,3,89,0.714286,0.444444,TRUE
12,55,12,320,0.592593,0.212963,TRUE
11,17,4,103,0,0.241667,TRUE
8,42,7,329,0,0.263158,TRUE
154,583,98,8095,0,0.068627,TRUE
33,32,2,211,0,0.160714,TRUE
13,88,13,531,0.597561,0.375,TRUE
29,96,0,669,0.861789,0.205882,TRUE
