@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,33,3,184,0.803279,0.487179,FALSE
7,8,0,34,0,0.777778,FALSE
3,22,0,68,0.967568,0.857143,FALSE
10,2,1,2,0,0.666667,FALSE
4,16,2,79,0,0.466667,FALSE
2,15,0,95,0,0.727273,FALSE
4,1,2,1,0,1,FALSE
3,24,3,222,0,0.316667,FALSE
12,102,12,782,0.753086,0.178571,FALSE
11,3,1,3,0,0.666667,FALSE
2,8,2,24,0,0.5,FALSE
10,63,8,1034,0,0.285714,FALSE
6,6,1,32,0,0.466667,FALSE
15,3,1,3,0,1,FALSE
8,30,0,169,0,0.5,FALSE
2,5,1,22,0,0.555556,FALSE
15,86,15,660,0.663043,0.35,FALSE
3,9,0,27,0.777778,0.833333,FALSE
7,12,2,74,0.285714,0.290909,FALSE
25,85,0,568,0.272727,0.313725,FALSE
14,21,3,75,0,0.4,FALSE
9,15,6,67,0,0.65,FALSE
11,40,0,212,0,0.416667,FALSE
24,2,1,7,0,0.75,FALSE
6,9,5,41,0.875,0.466667,FALSE
5,1,2,1,0,1,FALSE
21,33,5,162,0,0.188034,FALSE
10,2,1,2,0,0.666667,FALSE
3,3,0,3,0,0.666667,FALSE
3,8,0,51,0,0.535714,FALSE
9,2,1,2,0,0.75,FALSE
4,21,0,144,0.636364,0.533333,FALSE
4,2,0,2,0,0.666667,FALSE
7,10,5,38,0.857143,0.466667,FALSE
15,34,14,326,0,0.6,FALSE
6,32,6,221,0.461538,0.4,FALSE
7,23,7,121,0.847222,0.708333,FALSE
2,6,1,35,0,0.5,FALSE
8,19,4,85,0,0.236111,FALSE
8,8,5,8,0,0.458333,FALSE
5,2,4,9,1,1,FALSE
3,7,1,36,0,0.444444,FALSE
4,1,1,1,0,1,FALSE
3,13,2,48,0,0.4,FALSE
1,10,0,34,0,0.5,FALSE
8,3,0,14,0.8,0.625,FALSE
8,7,3,28,0,0.444444,FALSE
29,103,29,1168,0,0.285714,FALSE
5,14,4,56,0,0.314286,FALSE
5,31,0,223,0,0.555556,FALSE
10,36,10,166,0.454545,0.377778,FALSE
16,38,0,159,0.981132,1,FALSE
4,5,2,19,0.923077,0.625,FALSE
7,12,3,40,0,0.428571,FALSE
11,39,0,217,0.735849,0.222222,FALSE
2,4,0,14,0,0.666667,FALSE
38,7,0,7,0,0.571429,FALSE
6,38,4,180,0,0.666667,FALSE
17,91,17,620,0.628866,0.412162,FALSE
33,146,23,1086,0,0.079545,FALSE
2,12,1,53,0,0.7,FALSE
9,20,6,89,0,0.533333,FALSE
22,72,9,469,0,0.166667,FALSE
13,23,11,201,0,0.583333,FALSE
6,1,1,1,0,1,FALSE
3,33,0,274,0,0.375,FALSE
4,25,2,126,0,0.625,FALSE
7,8,3,34,0,0.8,FALSE
13,12,2,20,0,0.52,FALSE
7,31,6,166,0.64,0.363636,TRUE
19,81,17,681,0,0.285714,TRUE
6,37,4,172,0,0.666667,TRUE
33,32,2,211,0,0.160714,TRUE
13,86,10,593,0,0.12406,TRUE
8,10,2,10,0,0.5,TRUE
12,4,3,4,0,0.5,TRUE
10,60,0,936,0,0.285714,TRUE
5,18,2,109,0,0.416667,TRUE
5,3,0,3,0,0.666667,TRUE
6,1,1,1,0,1,TRUE
19,39,13,178,0.3,0.328125,TRUE
5,18,0,125,0.538462,0.464286,TRUE
12,29,10,242,0.125,0.21875,TRUE
17,62,0,491,0,0.233333,TRUE
7,52,5,420,0,0.25,TRUE
72,318,48,3982,0,0.087369,TRUE
3,17,0,136,0,0.375,TRUE
4,14,3,89,0.714286,0.444444,TRUE
12,55,12,320,0.592593,0.212963,TRUE
15,68,14,472,0.676471,0.180124,TRUE
3,8,1,34,0,0.6,TRUE
14,44,7,255,0,0.177273,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
11,78,10,564,0.642105,0.371429,TRUE
27,13,0,87,0,0.444444,TRUE
8,51,8,255,0.777778,0.366667,TRUE
8,5,5,15,0,0.625,TRUE
30,173,21,2020,0,0.122201,TRUE
6,33,0,179,0,0.444444,TRUE
6,39,3,193,0,0.35,TRUE
8,42,7,329,0,0.263158,TRUE
18,52,18,489,0,0.25,TRUE
16,103,0,824,0.663366,0.314286,TRUE
6,63,6,435,0.809524,0.4,TRUE
10,44,9,432,0,0.357143,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
7,17,4,69,0,0.28,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
7,21,4,108,0,0.5625,TRUE
154,583,98,8095,0,0.068627,TRUE
10,36,10,159,0.454545,0.377778,TRUE
7,15,3,83,0.3,0.34375,TRUE
18,73,0,666,0.736264,0.38,TRUE
