@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,1,2,1,0,1,FALSE
9,4,0,4,0,0.666667,FALSE
7,26,7,138,0.890909,0.357143,FALSE
7,22,7,141,0.924242,0.666667,FALSE
2,19,1,97,0,0.285714,FALSE
24,2,1,7,0,0.75,FALSE
3,9,0,27,0.777778,0.833333,FALSE
6,22,1,145,0,0.541667,FALSE
9,39,7,228,0.826087,0.6,FALSE
15,15,3,57,0,0.272727,FALSE
9,37,9,190,0.953125,0.625,FALSE
8,1,2,1,0,1,FALSE
6,4,3,8,0,0.625,FALSE
15,138,0,1573,0.267606,0.205451,FALSE
4,1,2,1,0,1,FALSE
6,1,2,1,0,1,FALSE
15,86,15,660,0.663043,0.35,FALSE
9,15,6,67,0,0.65,FALSE
4,25,2,126,0,0.625,FALSE
2,8,0,21,1,0.666667,FALSE
8,9,4,29,0,0.5,FALSE
1,10,0,34,0,0.5,FALSE
5,5,0,12,0.991935,1,FALSE
8,2,1,2,0,0.666667,FALSE
6,11,2,41,0,0.466667,FALSE
38,7,0,7,0,0.571429,FALSE
5,6,1,20,0,0.5,FALSE
10,2,1,2,0,0.666667,FALSE
2,12,1,53,0,0.7,FALSE
2,18,1,102,0.983871,0.666667,FALSE
2,19,1,97,0,0.285714,FALSE
3,5,2,15,1,1,FALSE
6,11,4,42,0,0.6,FALSE
13,12,2,20,0,0.52,FALSE
52,8,3,8,0,1,FALSE
12,29,5,126,0,0.416667,FALSE
9,12,8,59,0,0.5,FALSE
6,17,0,107,0,0.4,FALSE
3,11,2,48,0.727273,0.666667,FALSE
9,12,3,40,0,0.428571,FALSE
8,7,3,28,0,0.444444,FALSE
3,34,3,191,0.835616,0.487179,FALSE
16,59,15,354,0.752941,0.162879,FALSE
6,17,0,58,0,0.833333,FALSE
5,8,0,20,1,0.666667,FALSE
10,2,1,2,0,0.666667,FALSE
7,29,4,213,0.413793,0.233333,FALSE
6,25,2,167,0,0.256579,FALSE
6,15,3,48,1,0.5,FALSE
9,4,0,4,0,0.75,FALSE
11,11,0,41,0,0.466667,FALSE
2,59,1,682,0,0.4375,FALSE
5,5,3,12,0.987654,1,FALSE
2,13,1,86,0,0.571429,FALSE
5,9,4,29,0,0.5,FALSE
9,20,6,89,0,0.533333,FALSE
