@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,4,2,14,0.944444,0.75,FALSE
11,4,0,20,0,0.555556,FALSE
9,51,3,297,0,0.346154,FALSE
6,17,0,58,0,0.833333,FALSE
11,17,3,77,0,0.333333,FALSE
2,6,1,23,0,0.666667,FALSE
9,12,3,40,0,0.428571,FALSE
15,108,0,896,0.59292,0.221884,FALSE
3,25,0,67,0.938889,0.472222,FALSE
6,19,2,67,0,0.318182,FALSE
10,8,3,8,0,1,FALSE
15,3,1,3,0,1,FALSE
1,10,0,34,0,0.5,FALSE
16,59,15,354,0.752941,0.162879,FALSE
4,6,0,6,0,0.75,FALSE
10,47,9,258,0,0.416667,FALSE
10,4,1,20,0,0.555556,FALSE
2,18,1,99,0.983871,0.666667,FALSE
8,31,8,108,0.956044,0.466667,FALSE
37,20,6,20,0,0.3625,FALSE
8,28,8,101,0.956044,0.7,FALSE
6,17,2,112,0,0.25,FALSE
6,11,2,41,0,0.466667,FALSE
2,6,1,35,0,0.5,FALSE
2,9,0,40,0,0.666667,FALSE
14,103,14,642,0.592233,0.372093,FALSE
9,15,6,67,0,0.65,FALSE
2,22,0,97,0,0.4,FALSE
4,9,3,43,0,0.5,FALSE
15,85,0,542,0.783019,0.192308,FALSE
3,33,3,184,0.803279,0.487179,FALSE
19,113,11,1006,0,0.141608,FALSE
21,6,5,6,0,0.37037,FALSE
8,1,1,1,0,1,FALSE
14,69,13,436,0.701149,0.296296,FALSE
8,20,0,155,0,0.444444,FALSE
3,6,2,26,0,0.666667,FALSE
7,36,7,243,0.743902,0.363636,FALSE
7,26,7,172,0.802632,0.71875,FALSE
4,19,3,57,0.714286,0.5,FALSE
47,229,0,2754,0.46988,0.119298,FALSE
21,33,5,162,0,0.188034,FALSE
8,8,5,8,0,0.458333,FALSE
6,5,3,12,0.994118,1,FALSE
10,41,10,214,0.5,0.4,FALSE
5,22,2,100,0,0.416667,FALSE
4,9,1,31,0.75,0.5,FALSE
8,9,4,29,0,0.5,FALSE
14,67,0,483,0.826667,0.145062,FALSE
15,138,0,1573,0.267606,0.205451,FALSE
4,11,1,60,0,0.481481,FALSE
5,9,4,29,0,0.5,FALSE
9,21,5,141,0,0.3125,FALSE
4,16,2,79,0,0.466667,FALSE
5,14,0,43,0.636364,0.666667,FALSE
7,27,0,85,0.944134,0.345455,FALSE
10,36,10,166,0.454545,0.377778,FALSE
7,45,4,311,0.513514,0.315789,FALSE
11,51,8,349,0,0.383333,FALSE
5,14,4,56,0,0.314286,FALSE
7,8,0,34,0,0.777778,FALSE
11,40,0,212,0,0.416667,FALSE
10,38,0,207,0.881579,0.65,FALSE
3,3,3,15,0.923077,0.666667,FALSE
3,6,2,48,0.833333,0.666667,FALSE
8,18,4,114,0.272727,0.444444,FALSE
6,9,5,41,0.875,0.466667,FALSE
30,65,29,412,0,0.571429,FALSE
2,15,0,95,0,0.727273,FALSE
19,39,13,178,0.3,0.328125,TRUE
10,60,0,936,0,0.285714,TRUE
8,42,7,329,0,0.263158,TRUE
7,31,6,166,0.64,0.363636,TRUE
3,8,1,34,0,0.6,TRUE
27,13,0,87,0,0.444444,TRUE
10,46,2,431,0,0.219048,TRUE
6,26,5,125,0,0.3,TRUE
17,57,15,346,0.85,0.192308,TRUE
14,65,13,402,0.671233,0.37,TRUE
8,10,2,10,0,0.5,TRUE
4,14,3,89,0.714286,0.444444,TRUE
40,190,30,1443,0,0.067568,TRUE
7,17,4,69,0,0.28,TRUE
10,44,7,305,0.833333,0.6,TRUE
13,86,10,593,0,0.12406,TRUE
9,44,9,230,0.777778,0.366667,TRUE
29,96,0,669,0.861789,0.205882,TRUE
154,583,98,8095,0,0.068627,TRUE
5,22,3,138,0,0.5,TRUE
72,318,48,3982,0,0.087369,TRUE
16,31,12,146,0,0.183824,TRUE
6,39,3,193,0,0.35,TRUE
12,55,12,320,0.592593,0.212963,TRUE
30,173,21,2020,0,0.122201,TRUE
16,49,7,255,0.755102,0.285714,TRUE
12,52,12,288,0.753846,0.470588,TRUE
10,31,5,182,0,0.266667,TRUE
6,63,6,435,0.809524,0.4,TRUE
16,103,0,824,0.663366,0.314286,TRUE
8,39,7,193,0.695652,0.375,TRUE
12,29,10,242,0.125,0.21875,TRUE
11,17,4,103,0,0.241667,TRUE
16,65,0,877,0,0.416667,TRUE
42,27,1,164,0,0.340909,TRUE
14,44,7,255,0,0.177273,TRUE
13,88,13,531,0.597561,0.375,TRUE
33,32,2,211,0,0.160714,TRUE
13,64,0,411,0.82716,0.306667,TRUE
11,78,10,564,0.642105,0.371429,TRUE
5,5,3,9,0,0.666667,TRUE
10,4,1,4,0,0.55,TRUE
10,44,9,432,0,0.357143,TRUE
12,32,4,152,0,0.309524,TRUE
32,104,29,955,0,0.3125,TRUE
5,18,2,109,0,0.416667,TRUE
14,58,13,478,0,0.307692,TRUE
6,14,1,105,0,0.311111,TRUE
30,20,7,21,0,0.225,TRUE
19,81,17,681,0,0.285714,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
7,21,4,108,0,0.5625,TRUE
10,36,10,159,0.454545,0.377778,TRUE
18,73,0,666,0.736264,0.38,TRUE
7,52,5,420,0,0.25,TRUE
6,33,0,179,0,0.444444,TRUE
32,82,7,926,0,0.226337,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
14,4,0,4,0,1,TRUE
8,51,8,255,0.777778,0.366667,TRUE
6,1,1,1,0,1,TRUE
3,17,0,136,0,0.375,TRUE
7,15,3,83,0.3,0.34375,TRUE
13,13,2,47,0,0.333333,TRUE
20,12,9,12,0,0.2,TRUE
5,79,0,948,0,0.292857,TRUE
8,43,8,226,0.765625,0.359375,TRUE
12,51,10,451,0.717647,0.35,TRUE
11,34,11,184,0.571429,0.240385,TRUE
