@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,1,2,1,0,1,FALSE
19,12,6,12,0,0.316667,FALSE
14,67,0,483,0.826667,0.145062,FALSE
6,14,4,60,0.75,0.333333,FALSE
21,33,5,162,0,0.188034,FALSE
8,30,0,169,0,0.5,FALSE
6,10,5,27,0.5,0.5,FALSE
28,80,0,508,0,0.107813,FALSE
4,19,3,57,0.714286,0.5,FALSE
8,2,1,2,0,0.666667,FALSE
5,41,3,173,0,0.466667,FALSE
15,52,0,335,0.730769,0.46875,FALSE
1,7,0,34,0,0.555556,FALSE
3,24,3,222,0,0.316667,FALSE
16,32,4,187,0.409091,0.294643,FALSE
17,91,17,620,0.628866,0.412162,FALSE
16,81,0,504,0.683673,0.3,FALSE
8,18,4,114,0.272727,0.444444,FALSE
47,260,33,3559,0,0.098039,FALSE
4,2,3,4,0,1,FALSE
7,29,4,213,0.413793,0.233333,FALSE
14,3,1,3,0,1,FALSE
9,51,3,297,0,0.346154,FALSE
38,7,0,7,0,0.571429,FALSE
5,22,2,100,0,0.416667,FALSE
6,24,0,88,0.963636,0.7,FALSE
3,3,0,3,0,0.666667,FALSE
4,13,0,43,0,0.761905,FALSE
13,5,2,5,0,0.666667,FALSE
9,8,2,30,0,0.466667,FALSE
12,102,12,782,0.753086,0.178571,FALSE
11,24,4,107,0,0.393939,FALSE
16,74,12,610,0,0.147826,FALSE
4,1,1,1,0,1,FALSE
5,16,4,60,0.833333,0.666667,FALSE
5,8,0,51,0,0.535714,FALSE
10,8,3,8,0,1,FALSE
4,3,1,8,0,1,FALSE
8,1,0,1,0,1,FALSE
3,7,0,17,0.98895,1,FALSE
5,32,5,222,0.416667,0.4,FALSE
4,2,0,2,0,0.666667,FALSE
4,9,1,31,0.75,0.5,FALSE
4,11,1,60,0,0.481481,FALSE
11,40,0,212,0,0.416667,FALSE
10,36,10,166,0.454545,0.377778,FALSE
5,9,4,40,0.875,0.5,FALSE
2,4,0,14,0,0.666667,FALSE
28,37,6,172,0,0.201923,FALSE
4,16,2,79,0,0.466667,FALSE
7,23,0,148,0,0.4,FALSE
4,1,1,1,0,1,FALSE
7,45,4,311,0.513514,0.315789,FALSE
4,21,0,144,0.636364,0.533333,FALSE
4,44,2,208,0,0.5625,FALSE
16,16,4,77,0,0.26,FALSE
63,23,11,25,0,0.168478,FALSE
26,8,3,8,0,1,FALSE
4,18,3,98,0.714286,0.466667,FALSE
4,19,3,57,0.714286,0.5,FALSE
7,26,7,138,0.890909,0.357143,FALSE
9,8,2,30,0,0.466667,FALSE
9,20,6,89,0,0.533333,FALSE
8,29,3,188,0,0.235714,FALSE
3,7,0,17,0.985185,1,FALSE
16,43,14,143,0,0.181818,FALSE
7,34,4,217,0,0.202614,FALSE
10,74,9,608,0.889474,0.233766,FALSE
19,107,0,659,0.650485,0.32973,FALSE
4,14,3,89,0.714286,0.444444,TRUE
7,21,4,88,0,0.625,TRUE
10,46,2,431,0,0.219048,TRUE
5,79,0,948,0,0.292857,TRUE
6,37,4,172,0,0.666667,TRUE
29,96,0,669,0.861789,0.205882,TRUE
6,33,0,179,0,0.444444,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
12,64,12,464,0.7,0.345455,TRUE
12,32,4,152,0,0.309524,TRUE
6,39,3,193,0,0.35,TRUE
33,32,2,211,0,0.160714,TRUE
40,190,30,1443,0,0.067568,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
16,49,7,255,0.755102,0.285714,TRUE
15,68,14,472,0.676471,0.180124,TRUE
11,17,4,103,0,0.241667,TRUE
12,29,0,99,0.142857,0.238095,TRUE
10,36,10,159,0.454545,0.377778,TRUE
6,63,6,435,0.809524,0.4,TRUE
17,57,15,346,0.85,0.192308,TRUE
5,18,0,125,0.538462,0.464286,TRUE
13,86,10,593,0,0.12406,TRUE
18,52,18,489,0,0.25,TRUE
7,52,5,420,0,0.25,TRUE
10,44,9,432,0,0.357143,TRUE
10,4,1,4,0,0.55,TRUE
4,30,4,170,0.790323,0.357143,TRUE
6,33,4,229,0,0.48,TRUE
7,31,6,166,0.64,0.363636,TRUE
8,6,2,6,0,1,TRUE
19,39,13,178,0.3,0.328125,TRUE
27,13,0,87,0,0.444444,TRUE
12,51,10,451,0.717647,0.35,TRUE
12,52,12,288,0.753846,0.470588,TRUE
8,5,5,15,0,0.625,TRUE
10,60,0,936,0,0.285714,TRUE
14,65,13,402,0.671233,0.37,TRUE
19,81,17,681,0,0.285714,TRUE
10,44,7,305,0.833333,0.6,TRUE
3,17,0,136,0,0.375,TRUE
154,583,98,8095,0,0.068627,TRUE
6,26,5,125,0,0.3,TRUE
3,17,2,74,0,0.5,TRUE
32,87,15,691,0.606557,0.285,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
16,65,0,877,0,0.416667,TRUE
32,104,29,955,0,0.3125,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
3,8,1,34,0,0.6,TRUE
5,5,3,9,0,0.666667,TRUE
16,31,12,146,0,0.183824,TRUE
18,73,0,666,0.736264,0.38,TRUE
13,6,3,6,0,1,TRUE
6,1,1,1,0,1,TRUE
11,78,10,564,0.642105,0.371429,TRUE
7,15,3,83,0.3,0.34375,TRUE
13,13,2,47,0,0.333333,TRUE
16,103,0,824,0.663366,0.314286,TRUE
8,42,7,329,0,0.263158,TRUE
17,62,0,491,0,0.233333,TRUE
7,21,4,108,0,0.5625,TRUE
7,17,4,69,0,0.28,TRUE
