@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
25,14,55,3,9,0.606061,216,0,2,0.395833,1,2,3,FALSE
7,0,3,1,6,0.133333,118,1,0,0.5,0,0,4,FALSE
9,12,13,2,0,0.761905,65,1,2,0.354167,0,0,3,FALSE
7,1,1,8,1,1,28,0,0,0.625,1,1,1,FALSE
132,925,44,21,42,0.776471,1458,0.117647,5,0.144,0,0,33,FALSE
12,0,3,3,4,0.8,60,0.4,0,0.4375,1,1,1,FALSE
12,15,3,1,6,2,49,0,0,0.416667,0,0,2,FALSE
33,0,0,5,4,0.375,161,1,0,0.25,0,0,3,FALSE
24,45,4,7,7,2,99,0,0,0.328571,0,0,2,FALSE
66,3,1,4,6,0.751701,6259,0.166667,1,0.5,0,0,163,FALSE
14,49,2,1,11,0.8,50,1,1,0.454545,0,0,1,FALSE
2,1,3,1,2,2,2,0,0,1,0,0,1,FALSE
37,29,12,13,8,0.45,353,0,2,0.214876,0,0,7,FALSE
3,1,1,3,1,2,6,0,0,0.75,0,0,1,FALSE
31,0,8,9,3,0.766234,356,0,1,0.375,0,0,1,FALSE
9,1,2,8,1,2,40,0,0,0.6,1,2,1,FALSE
30,6,3,13,4,2,119,0,0,0.875,0,0,7,FALSE
5,0,14,0,4,0.666667,28,1,0,0.5,0,0,1,FALSE
64,29,2,10,4,0.814286,396,1,0,0.363636,0,0,4,FALSE
56,12,3,8,4,0.771429,386,1,0,0.3125,0,0,15,FALSE
18,0,4,1,8,1.015957,361,0.106383,16,0.40625,0,0,2,FALSE
52,16,4,19,2,0.770833,404,1,4,0.246914,0,0,11,FALSE
9,1,1,3,0,0.5,106,1,0,0.444444,1,2,11,FALSE
10,3,5,9,2,2,63,0,0,0.6,1,1,1,FALSE
50,2,1,3,4,0.611111,533,1,0,0.4,0,0,7,FALSE
2,0,2,1,1,2,5,0,0,1,0,0,0,FALSE
98,43,4,11,2,0.866397,1049,0.894737,1,0.204082,0,0,9,FALSE
33,6,1,10,1,0.625,204,0,0,0.433333,1,1,1,FALSE
13,3,20,3,3,1,43,1,1,0.5,0,0,1,FALSE
13,0,2,2,5,0.4,62,1,0,0.444444,0,0,1,FALSE
17,6,1,3,4,2,86,0,0,0.6,1,1,2,FALSE
9,1,1,9,2,2,106,0,0,0.625,2,2,1,FALSE
7,1,1,6,1,2,30,0,0,0.625,1,1,1,FALSE
11,26,10,2,7,0.857143,28,1,1,0.275,0,0,1,FALSE
2,1,2,1,2,2,2,0,0,0.75,0,0,1,FALSE
31,20,2,4,1,0.761905,119,0.666667,1,0.5,4,12,1,FALSE
2,0,10,2,1,2,5,0,0,1,0,0,0,FALSE
95,51,2,13,4,0.782051,773,1,0,0.214286,0,0,6,FALSE
5,3,1,3,0,2,20,0,0,0.466667,1,2,1,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
12,13,5,0,6,0.5,65,1,0,0.166667,0,0,4,FALSE
27,10,2,3,3,0.75,181,1,0,0.5,2,4,1,FALSE
9,1,2,8,1,2,40,0,0,0.6,1,2,1,FALSE
1,0,5,1,1,2,1,0,0,1,0,0,1,FALSE
14,0,8,2,0,0,82,1,0,0.466667,0,0,4,TRUE
19,3,0,9,2,1,54,1,0,0.333333,0,0,3,TRUE
482,16336,53,37,193,0.879171,9106,0.775862,10,0.076316,3,14,29,TRUE
59,94,13,9,8,0.898438,334,1,1,0.213235,3,6,5,TRUE
38,9,2,4,4,0.611111,210,1,1,0.3,3,13,8,TRUE
23,1,1,3,1,0.5,330,1,0,1,2,4,3,TRUE
50,9,3,5,3,0.8,305,1,0,0.305556,0,0,8,TRUE
19,0,2,3,0,0,204,1,0,0.535714,0,0,3,TRUE
14,7,31,1,6,0.6,49,1,1,0.583333,0,0,1,TRUE
22,43,4,4,9,0.751852,364,0,4,0.533333,0,0,5,TRUE
60,378,43,2,24,2,950,0,0,0.183673,0,0,14,TRUE
30,26,12,6,13,0.733333,278,1,3,0.338462,0,0,5,TRUE
337,10339,93,46,116,0.936533,4593,0.76087,13,0.080909,0,0,30,TRUE
83,471,29,15,28,0.969697,679,0.333333,0,0.242424,0,0,5,TRUE
