@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,7,FALSE
35,7,FALSE
46,13,FALSE
16,10,FALSE
6,4,FALSE
48,11,FALSE
153,14,FALSE
103,19,FALSE
57,10,FALSE
2,2,FALSE
9,4,FALSE
62,13,FALSE
53,16,FALSE
20,6,FALSE
9,8,FALSE
3,5,FALSE
45,11,FALSE
22,4,FALSE
22,7,FALSE
3,5,FALSE
4,5,FALSE
8,4,FALSE
8,5,FALSE
31,8,FALSE
10,4,FALSE
34,13,FALSE
58,14,FALSE
61,12,FALSE
23,6,FALSE
11,6,FALSE
2,2,FALSE
38,11,FALSE
149,17,FALSE
15,5,FALSE
10,8,FALSE
50,6,FALSE
68,5,FALSE
10,4,FALSE
34,13,FALSE
148,16,FALSE
7,6,FALSE
18,9,FALSE
26,9,FALSE
13,4,FALSE
26,9,FALSE
54,6,FALSE
47,11,FALSE
115,13,FALSE
32,9,FALSE
76,14,FALSE
6,6,FALSE
3,4,FALSE
58,14,FALSE
25,10,FALSE
61,10,FALSE
3,6,FALSE
26,9,FALSE
115,19,FALSE
136,13,FALSE
10,6,FALSE
72,15,FALSE
112,6,FALSE
51,17,TRUE
30,18,TRUE
27,9,TRUE
191,22,TRUE
86,11,TRUE
307,23,TRUE
18,6,TRUE
142,17,TRUE
50,14,TRUE
