@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,4,FALSE
103,19,FALSE
136,13,FALSE
18,15,FALSE
71,14,FALSE
4,5,FALSE
13,4,FALSE
16,12,FALSE
57,10,FALSE
31,5,FALSE
4,4,FALSE
3,5,FALSE
112,6,FALSE
2,2,FALSE
25,10,FALSE
74,10,FALSE
70,7,FALSE
27,11,FALSE
68,14,FALSE
45,12,FALSE
5,3,FALSE
21,6,FALSE
20,4,FALSE
18,7,FALSE
38,13,FALSE
86,13,FALSE
9,8,FALSE
82,11,FALSE
46,13,FALSE
47,7,FALSE
14,8,FALSE
102,13,FALSE
148,16,FALSE
95,19,FALSE
6,6,FALSE
25,14,FALSE
58,14,FALSE
13,9,FALSE
9,8,FALSE
68,5,FALSE
3,4,FALSE
146,7,FALSE
11,4,FALSE
14,8,FALSE
19,13,FALSE
27,9,FALSE
14,5,FALSE
34,11,FALSE
11,4,FALSE
67,18,FALSE
76,19,FALSE
268,23,FALSE
21,8,FALSE
6,4,FALSE
53,16,FALSE
60,16,FALSE
40,11,FALSE
67,13,FALSE
3,2,FALSE
25,16,FALSE
530,12,FALSE
12,8,FALSE
18,6,TRUE
269,26,TRUE
60,16,TRUE
191,22,TRUE
6,7,TRUE
181,6,TRUE
907,20,TRUE
307,23,TRUE
103,17,TRUE
