@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
61,12,FALSE
36,11,FALSE
3,2,FALSE
54,6,FALSE
40,11,FALSE
95,19,FALSE
4,5,FALSE
75,10,FALSE
58,14,FALSE
33,17,FALSE
60,16,FALSE
42,11,FALSE
67,18,FALSE
136,13,FALSE
21,12,FALSE
58,14,FALSE
58,15,FALSE
10,11,FALSE
285,15,FALSE
131,26,FALSE
34,13,FALSE
79,10,FALSE
3,5,FALSE
16,8,FALSE
2,2,FALSE
25,14,FALSE
76,14,FALSE
102,13,FALSE
27,9,FALSE
16,5,FALSE
112,15,FALSE
2,2,FALSE
4,5,FALSE
5,5,FALSE
64,14,FALSE
13,4,FALSE
28,12,FALSE
18,7,FALSE
42,10,FALSE
68,5,FALSE
149,17,FALSE
121,19,FALSE
9,9,FALSE
13,4,FALSE
8,4,FALSE
15,5,FALSE
91,14,FALSE
268,23,FALSE
9,8,FALSE
70,12,FALSE
26,9,FALSE
146,7,FALSE
52,10,FALSE
3,6,FALSE
6,6,FALSE
69,9,FALSE
31,5,FALSE
3,5,FALSE
45,12,FALSE
16,4,FALSE
128,16,FALSE
21,11,FALSE
252,20,TRUE
89,20,TRUE
240,19,TRUE
324,21,TRUE
10,11,TRUE
86,11,TRUE
89,18,TRUE
11,12,TRUE
114,12,TRUE
