@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.1904762

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,8,3,1,0,0,FALSE
10,25,3,10,0,3.6667,FALSE
11,8,0,10,1,1.5,FALSE
21,73,110,19,1,2.4286,FALSE
1,8,0,0,1,1.4286,FALSE
5,5,1,4,0,0.5,FALSE
10,25,3,10,0,3.6667,FALSE
7,15,3,7,0,1.3333,FALSE
24,18,10,7,1,1.4,FALSE
8,14,3,8,0,1.3333,FALSE
31,48,37,11,1,2.9286,FALSE
8,24,3,8,0,2.6667,FALSE
8,20,8,8,0.857143,1.8,FALSE
2,12,22,1,1,1.2222,FALSE
8,24,3,8,0,2.6667,FALSE
9,22,3,9,0,4,FALSE
15,26,29,7,1,1.5714,FALSE
12,32,17,11,0.333333,2.8571,FALSE
11,31,3,11,0,3.6667,FALSE
16,30,1,14,0,12.5,FALSE
10,33,28,10,0.666667,1.2222,FALSE
13,60,34,9,0.375,2.4375,FALSE
46,7,21,1,0,1,FALSE
9,13,6,9,0,0.75,FALSE
55,4,6,1,0,1,FALSE
10,23,13,10,0.333333,1.1667,FALSE
20,59,2,20,0.75,0.6,FALSE
1,8,0,0,1,1.4286,FALSE
11,31,3,11,0,3.6667,FALSE
11,27,6,10,0.8,1.2,FALSE
56,47,1081,9,0,1,FALSE
12,31,13,12,0.333333,1.6667,FALSE
9,32,30,6,0.857143,1.4615,FALSE
2,12,22,1,1,1.2222,FALSE
11,33,6,11,0.666667,4.2,FALSE
10,33,28,10,0.666667,1.2222,FALSE
11,8,0,10,1,1.5,FALSE
2,12,22,1,1,1.2222,FALSE
13,14,5,10,0.75,0.6667,FALSE
11,29,3,11,0,4,FALSE
56,47,1081,9,0,1,FALSE
46,7,21,1,0,1,FALSE
10,1,0,1,0,1,FALSE
13,14,5,10,0.75,0.6667,FALSE
6,26,0,3,1,4.2,FALSE
3,30,26,3,1,1.625,FALSE
15,26,29,7,1,1.5714,FALSE
12,28,3,12,0,3,FALSE
55,4,6,1,0,1,FALSE
10,1,0,1,0,1,FALSE
24,18,10,7,1,1.4,FALSE
8,31,3,6,0.181818,1.1429,FALSE
7,15,3,7,0,1.3333,FALSE
9,13,6,9,0,0.75,FALSE
10,2,1,2,0,1,FALSE
6,26,0,3,1,4.2,FALSE
8,18,4,6,0.666667,1.5,FALSE
4,2,1,2,0,1,FALSE
1,8,0,0,1,1.4286,FALSE
16,49,6,14,0.666667,3.4167,FALSE
12,28,3,12,0,3,FALSE
11,8,0,10,1,1.5,FALSE
9,22,3,9,0,4,FALSE
13,14,5,10,0.75,0.6667,FALSE
16,24,8,7,0.5,1.2,FALSE
88,6,3,0,1,0,FALSE
10,1,0,1,0,1,FALSE
7,15,3,7,0,1.3333,FALSE
13,60,34,9,0.375,2.4375,FALSE
