@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.1904762

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,2,1,2,0,1,FALSE
7,15,3,7,0,1.3333,FALSE
16,31,245,4,0.666667,1.3462,FALSE
23,54,76,13,0.888889,2.2353,FALSE
11,45,22,11,1,0.7778,FALSE
24,61,30,24,0.75,0.8889,FALSE
15,32,9,14,0.777778,2.8333,FALSE
17,79,1,15,0.857143,2.7273,FALSE
5,9,4,5,1,0.5,FALSE
34,136,1269,28,0.925926,1.3704,FALSE
18,70,143,17,0,2.2174,FALSE
11,28,8,10,1,1.8,FALSE
18,44,781,0,1,0.9767,FALSE
10,28,9,9,0.5,0.6667,FALSE
1,13,0,0,0,0.5,FALSE
2,4,0,0,1,0.6667,FALSE
4,3,3,2,0,1,FALSE
10,27,4,10,1,2.75,FALSE
7,4,1,2,0,0.5,FALSE
11,32,13,10,0.5,1.6667,FALSE
8,29,4,8,1,1.75,FALSE
11,45,22,11,1,0.7778,FALSE
18,44,781,0,1,0.9767,FALSE
7,22,11,4,1,1.9,FALSE
11,33,6,11,0.666667,4.2,FALSE
21,64,0,21,1,1.625,FALSE
7,13,3,7,0,1.3333,FALSE
4,2,1,2,0,1,FALSE
7,13,3,7,0,1.3333,FALSE
2,22,231,0,0,1,FALSE
5,28,1,3,0,2.5,FALSE
7,22,11,4,1,1.9,FALSE
7,42,9,4,1,3.2857,FALSE
17,34,1,13,0.75,2.5,FALSE
0,2,0,0,0,0,FALSE
15,21,4,8,0.5,1,FALSE
11,32,13,10,0.5,1.6667,FALSE
16,50,105,12,0.888889,1.4737,FALSE
5,28,1,3,0,2.5,FALSE
12,14,0,12,1,2,FALSE
5,15,1,3,0,1,FALSE
4,3,3,2,0,1,FALSE
10,27,4,10,1,2.75,FALSE
7,17,8,5,0.666667,1.6,FALSE
13,32,0,6,0.666667,0.9,FALSE
0,2,0,0,0,0,FALSE
