@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.1904762

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,22,2,12,1,1.75,FALSE
11,6,15,1,0,1,FALSE
7,17,8,5,0.666667,1.8,FALSE
7,17,8,5,0.666667,1.8,FALSE
13,26,6,12,0.8,1.6,FALSE
6,8,1,4,0,1.5,FALSE
4,2,1,2,0,1,FALSE
13,34,2,13,1,4.5,FALSE
4,3,3,2,0,1,FALSE
10,2,1,2,0,1,FALSE
6,22,0,3,1,3,FALSE
82,6,3,0,1,0,FALSE
11,6,15,1,0,1,FALSE
1,1,0,0,0,1,FALSE
12,14,1,5,0,1.5,FALSE
5,5,1,4,0,0.5,FALSE
25,79,66,24,0.5,2.7692,FALSE
7,19,2,7,1,1,FALSE
10,2,1,2,0,1,FALSE
15,22,8,8,0.5,1,FALSE
11,28,8,10,1,1.8,FALSE
10,13,1,6,0.666667,0.6667,FALSE
4,2,1,2,0,1,FALSE
10,13,1,6,0.666667,0.6667,FALSE
11,26,4,11,1,2.75,FALSE
11,23,2,10,1,1.25,FALSE
43,7,21,1,0,1,FALSE
12,34,13,12,0.333333,2.3333,FALSE
4,3,3,2,0,1,FALSE
13,32,0,6,0.666667,0.9,FALSE
12,65,3,11,0.5,7,FALSE
12,14,1,5,0,1.5,FALSE
13,32,0,6,0.666667,0.9,FALSE
16,50,59,15,0.875,1.0667,FALSE
1,1,0,0,0,1,FALSE
12,14,1,5,0,1.5,FALSE
13,22,2,12,1,1.75,FALSE
12,65,3,11,0.5,7,FALSE
20,29,6,20,0.666667,2,FALSE
10,13,1,6,0.666667,0.6667,FALSE
11,23,2,10,1,1.25,FALSE
15,22,8,8,0.5,1,FALSE
10,16,3,10,0,1.6667,FALSE
8,17,9,5,1,1.8571,FALSE
9,21,20,8,0.666667,0.875,FALSE
82,6,3,0,1,0,FALSE
11,28,8,10,1,1.8,FALSE
11,28,8,10,1,1.8,FALSE
8,17,9,5,1,1.8571,FALSE
15,35,13,15,0.333333,2,FALSE
11,33,6,11,0.666667,4.2,FALSE
6,4,1,0,0,0,FALSE
6,4,1,0,0,0,FALSE
43,7,21,1,0,1,FALSE
4,3,3,2,0,1,FALSE
6,8,1,4,0,1.5,FALSE
0,2,0,0,0,0,FALSE
23,77,34,19,0.714286,3.4118,FALSE
8,18,0,6,1,3,FALSE
10,23,13,10,0.333333,1.1667,FALSE
12,65,3,11,0.5,7,FALSE
17,42,28,17,0.666667,1.5556,FALSE
