@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.1904762

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,14,0,5,0,3,FALSE
5,28,1,3,0,2.5,FALSE
14,22,15,9,0,2.3333,FALSE
9,29,0,6,1,1.1429,FALSE
3,32,4,0,0.8,2,FALSE
8,21,16,5,0.875,1.75,FALSE
4,31,0,0,1,2,FALSE
13,32,0,6,0.666667,0.9,FALSE
8,24,3,8,0,2.6667,FALSE
10,28,9,9,0.5,0.6667,FALSE
16,50,105,12,0.888889,1.4737,FALSE
8,24,3,8,0,2.6667,FALSE
17,79,1,15,0.857143,2.7273,FALSE
10,28,9,9,0.5,0.6667,FALSE
8,2,1,2,0,1,FALSE
16,49,6,14,0.666667,3.4167,FALSE
6,31,13,5,1,2.1667,FALSE
6,31,13,5,1,2.1667,FALSE
12,31,0,12,0.25,0.6,FALSE
6,10,22,3,0.666667,0.8889,FALSE
13,14,5,10,0.75,0.6667,FALSE
7,29,11,6,0.2,1.2857,FALSE
8,14,3,8,0,1.3333,FALSE
13,14,5,10,0.75,0.6667,FALSE
5,9,4,5,1,0.5,FALSE
10,3,3,1,0,1,FALSE
8,18,0,6,1,3,FALSE
10,8,28,3,0,1,FALSE
10,23,13,10,0.333333,1.1667,FALSE
11,33,6,11,0.666667,4.2,FALSE
10,33,28,10,0.666667,1.2222,FALSE
8,18,0,6,1,3,FALSE
10,23,13,10,0.333333,1.1667,FALSE
8,24,3,8,0,2.6667,FALSE
10,29,2,10,1,5,FALSE
5,9,4,5,1,0.5,FALSE
8,19,9,1,1,1.2,FALSE
10,23,1,8,0,5.5,FALSE
11,29,3,11,0,4,FALSE
8,17,0,6,1,3,FALSE
6,16,2,6,1,2,FALSE
10,37,14,8,0.714286,3.3333,FALSE
10,3,3,1,0,1,FALSE
6,10,22,3,0.666667,0.8889,FALSE
11,34,2,11,1,3.5,FALSE
11,34,2,11,1,3.5,FALSE
13,14,5,10,0.75,0.6667,FALSE
7,4,1,2,0,0.5,FALSE
10,29,2,10,1,5,FALSE
20,29,6,20,0.666667,2,FALSE
0,2,0,0,0,0,FALSE
5,9,4,5,1,0.5,FALSE
8,19,9,1,1,1.2,FALSE
9,29,0,6,1,1.1429,FALSE
9,29,0,6,1,1.1429,FALSE
10,33,28,10,0.666667,1.2222,FALSE
6,7,0,3,1,1.6667,FALSE
5,9,4,5,1,0.5,FALSE
5,9,4,5,1,0.5,FALSE
10,3,3,1,0,1,FALSE
13,22,2,12,1,1.75,FALSE
6,31,13,5,1,2.1667,FALSE
13,32,0,6,0.666667,0.9,FALSE
11,29,3,11,0,4,FALSE
16,50,105,12,0.888889,1.4737,FALSE
8,21,16,5,0.875,1.75,FALSE
12,39,6,12,0.666667,3,FALSE
10,12,26,3,0.428571,0.7778,FALSE
13,32,0,6,0.666667,0.9,FALSE
8,14,3,8,0,1.3333,FALSE
11,34,2,11,1,3.5,FALSE
10,29,2,10,1,5,FALSE
4,31,0,0,1,2,FALSE
10,23,1,8,0,5.5,FALSE
9,29,0,6,1,1.1429,FALSE
12,31,0,12,0.25,0.6,FALSE
11,45,22,11,1,0.7778,FALSE
