@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.1904762

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,2,0,0,0,0,FALSE
12,25,4,9,0.666667,2,FALSE
2,8,3,1,0,0,FALSE
12,73,67,12,1,2.4,FALSE
17,42,28,17,0.666667,1.5556,FALSE
11,28,8,10,1,1.8,FALSE
15,35,13,15,0.333333,2,FALSE
5,2,1,2,0,1,FALSE
15,39,7,14,0.666667,4.1667,FALSE
4,2,1,2,0,1,FALSE
1,8,0,0,1,1.4286,FALSE
8,31,3,6,0.181818,1.1429,FALSE
9,32,0,7,1,2.625,FALSE
22,21,4,9,1,2.25,FALSE
11,8,0,10,1,1.5,FALSE
13,60,65,10,0.454545,1.8889,FALSE
6,7,0,3,1,1.6667,FALSE
11,28,1,11,1,2.6667,FALSE
6,16,2,6,1,2,FALSE
13,60,12,10,0,5.125,FALSE
24,18,10,7,1,1.4,FALSE
8,18,4,6,0.666667,1.5,FALSE
19,70,53,13,0.666667,1.4286,FALSE
24,18,10,7,1,1.4,FALSE
7,15,3,7,0,1.3333,FALSE
11,18,10,9,1,0.6,FALSE
6,8,1,4,0,1.5,FALSE
16,55,14,12,1,3,FALSE
22,21,4,9,1,2.25,FALSE
5,2,1,2,0,1,FALSE
10,35,3,9,1,1,FALSE
7,4,6,1,0,1,FALSE
10,23,13,10,0.333333,1.1667,FALSE
2,7,1,1,0,1.3333,FALSE
10,23,13,10,0.333333,1.1667,FALSE
12,30,13,12,0.333333,2.5,FALSE
11,26,13,11,0.333333,1.3333,FALSE
9,26,3,9,0,3.6667,FALSE
4,2,1,2,0,1,FALSE
4,2,1,2,0,1,FALSE
20,29,6,20,0.666667,2,FALSE
82,6,3,0,1,0,FALSE
11,13,15,11,0,0.8333,FALSE
2,12,22,1,1,1.2222,FALSE
19,70,53,13,0.666667,1.4286,FALSE
4,3,3,2,0,1,FALSE
