@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.1904762

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,6,3,5,0,0.3333,FALSE
11,24,6,11,1,1.75,FALSE
6,5,1,4,0,0.5,FALSE
8,18,8,7,0.5,0.8,FALSE
14,14,1,10,0,3.5,FALSE
14,17,10,2,0,2,FALSE
9,28,6,9,0.666667,0.8,FALSE
12,31,6,12,0.666667,2.4,FALSE
1,8,0,0,1,1.4286,FALSE
8,8,4,7,1,0.75,FALSE
43,7,21,1,0,1,FALSE
10,23,4,10,1,4,FALSE
11,24,4,8,0,4.25,FALSE
8,19,9,1,1,1.2,FALSE
8,29,4,8,1,1.75,FALSE
17,42,28,17,0.666667,1.5556,FALSE
2,1,0,0,0,1,FALSE
12,29,2,12,1,2.25,FALSE
12,73,67,12,1,2.4,FALSE
5,5,1,4,0,0.5,FALSE
10,3,3,1,0,1,FALSE
4,2,1,2,0,1,FALSE
10,3,3,1,0,1,FALSE
7,2,1,2,0,1,FALSE
55,4,6,1,0,1,FALSE
11,24,3,11,0,3,FALSE
11,29,3,11,0,4,FALSE
15,8,1,4,0,2.5,FALSE
8,29,4,8,1,1.75,FALSE
18,70,143,17,0,2.2174,FALSE
12,31,6,12,0.666667,2.4,FALSE
8,29,4,8,1,1.75,FALSE
13,31,4,9,0.5,3,FALSE
2,3,1,0,0,0,FALSE
12,32,0,10,1,2,FALSE
5,2,1,2,0,1,FALSE
11,18,10,9,1,0.6,FALSE
13,28,3,13,0,3.3333,FALSE
6,22,0,3,1,3,FALSE
11,25,3,11,0,4.3333,FALSE
12,30,13,12,0.333333,2.1667,FALSE
13,31,4,9,0.5,3,FALSE
10,20,13,10,0.8,0.6667,FALSE
14,14,1,10,0,3.5,FALSE
10,33,28,10,0.666667,1.2222,FALSE
8,29,4,8,1,1.75,FALSE
12,29,2,12,1,2.25,FALSE
4,31,0,0,1,2,FALSE
13,14,0,2,1,1.4286,FALSE
8,8,4,7,1,0.75,FALSE
18,70,143,17,0,2.2174,FALSE
10,33,28,10,0.666667,1.2222,FALSE
6,5,1,4,0,0.5,FALSE
19,70,53,13,0.666667,1.4286,FALSE
2,1,0,0,0,1,FALSE
6,11,35,3,0.666667,0.9,FALSE
7,29,11,6,0.2,1.2857,FALSE
9,28,6,9,0.666667,0.8,FALSE
5,5,1,4,0,0.5,FALSE
2,1,0,0,0,1,FALSE
6,6,3,5,0,0.3333,FALSE
5,5,1,4,0,0.5,FALSE
55,4,6,1,0,1,FALSE
12,30,322,0,1,0.9655,FALSE
10,20,13,10,0.8,0.6667,FALSE
19,70,53,13,0.666667,1.4286,FALSE
8,29,4,8,1,1.75,FALSE
12,29,2,12,1,2.25,FALSE
6,6,3,5,0,0.3333,FALSE
11,29,3,11,0,4,FALSE
6,8,1,4,0,1.5,FALSE
10,3,3,1,0,1,FALSE
18,70,143,17,0,2.2174,FALSE
6,6,3,5,0,0.3333,FALSE
19,70,53,13,0.666667,1.4286,FALSE
13,14,0,2,1,1.4286,FALSE
14,16,0,14,1,3,FALSE
10,23,4,10,1,4,FALSE
11,92,349,11,1,1.6296,FALSE
43,7,21,1,0,1,FALSE
10,28,9,9,0.5,0.6667,FALSE
11,24,3,11,0,3,FALSE
14,35,0,7,1,1.5,TRUE
13,26,2,11,1,3.5,TRUE
13,26,2,11,1,3.5,TRUE
31,36,22,14,1,1.75,TRUE
71,45,13,21,1,2.1667,TRUE
10,30,4,10,1,1.75,TRUE
25,44,32,25,1,1.8889,TRUE
4,13,1,4,0,0.6667,TRUE
31,36,22,14,1,1.75,TRUE
16,46,87,12,1,1.5,TRUE
25,44,32,25,1,1.8889,TRUE
6,6,3,5,0,0.3333,TRUE
31,36,22,14,1,1.75,TRUE
