@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.1904762

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,2,1,2,0,1,FALSE
7,42,9,4,1,3.2857,FALSE
12,10,0,9,1,0.6,FALSE
11,26,13,11,0.333333,1.3333,FALSE
18,15,1,15,0,3.5,FALSE
18,70,143,17,0,2.2174,FALSE
21,44,24,21,0.8,1.125,FALSE
4,3,3,2,0,1,FALSE
10,2,1,2,0,1,FALSE
12,31,13,12,0.333333,1.6667,FALSE
2,4,0,0,1,0.6667,FALSE
11,13,15,11,0,0.8333,FALSE
4,8,28,0,0,1,FALSE
11,13,15,11,0,0.8333,FALSE
14,48,33,7,0.5,1.4,FALSE
8,2,1,2,0,1,FALSE
7,23,16,4,0.75,1,FALSE
11,24,6,11,1,1.75,FALSE
13,34,2,13,1,4.5,FALSE
2,3,1,0,0,0,FALSE
4,8,28,0,0,1,FALSE
12,29,3,12,0,3.3333,FALSE
18,70,143,17,0,2.2174,FALSE
5,28,1,3,0,2.5,FALSE
8,27,35,5,1,1.5714,FALSE
11,3,0,3,0,0,FALSE
18,15,1,15,0,3.5,FALSE
16,55,14,12,1,3,FALSE
13,34,2,13,1,4.5,FALSE
7,23,16,4,0.75,1,FALSE
5,1,0,2,0,1,FALSE
9,28,6,9,0.666667,0.8,FALSE
8,11,1,6,1,0.3333,FALSE
5,9,4,5,1,0.5,FALSE
21,47,0,19,1,1.6,FALSE
6,4,1,0,0,0,FALSE
11,3,0,3,0,0,FALSE
10,23,4,10,1,4,FALSE
14,33,6,14,0.8,1.4,FALSE
2,8,3,1,0,0,FALSE
8,11,1,6,1,0.3333,FALSE
9,22,3,9,0,4,FALSE
12,31,13,12,0.333333,1.6667,FALSE
5,5,1,4,0,0.5,FALSE
17,79,1,15,0.857143,2.7273,FALSE
11,27,13,11,0.333333,2,FALSE
5,5,1,4,0,0.5,FALSE
6,7,0,3,1,1.6667,FALSE
13,24,13,13,0.333333,1.3333,FALSE
12,65,3,11,0.5,7,FALSE
11,26,13,11,0.333333,1.3333,FALSE
18,15,1,15,0,3.5,FALSE
7,23,16,4,0.75,1,FALSE
2,3,1,0,0,0,FALSE
16,55,14,12,1,3,FALSE
6,4,1,0,0,0,FALSE
11,26,13,11,0.333333,1.3333,FALSE
2,4,0,0,1,0.6667,FALSE
10,2,1,2,0,1,FALSE
11,27,6,10,0.8,1.2,FALSE
7,4,6,1,0,1,FALSE
20,59,2,20,0.75,0.6,FALSE
6,7,0,3,1,1.6667,FALSE
8,11,1,6,1,0.3333,FALSE
12,65,3,11,0.5,7,FALSE
15,32,9,14,0.777778,2.8333,FALSE
13,34,2,13,1,4.5,FALSE
16,55,14,12,1,3,FALSE
12,30,13,12,0.333333,2.5,FALSE
12,29,3,12,0,3.3333,FALSE
5,5,1,4,0,0.5,FALSE
8,31,3,6,0.181818,1.1429,FALSE
4,2,1,2,0,1,FALSE
11,27,6,10,0.8,1.2,FALSE
9,22,3,9,0,4,FALSE
14,67,0,13,1,10.4,FALSE
12,29,3,12,0,3.3333,FALSE
12,19,6,8,1,3.2,FALSE
25,35,20,14,0.8,1.75,FALSE
11,26,13,11,0.333333,1.3333,FALSE
25,35,20,14,0.8,1.75,FALSE
11,65,41,11,1,2.7273,FALSE
15,53,25,7,1,2.9,TRUE
11,38,81,10,1,0.8667,TRUE
42,105,589,20,0.9,2.0426,TRUE
14,16,0,14,1,3,TRUE
10,30,4,10,1,1.75,TRUE
10,32,3,10,1,4.3333,TRUE
10,36,2,10,1,4.5,TRUE
26,63,20,26,1,1,TRUE
13,1,0,2,0,1,TRUE
15,1,0,3,0,1,TRUE
14,74,299,12,1,2.0333,TRUE
5,8,1,5,1,0.3333,TRUE
15,53,25,7,1,2.9,TRUE
4,29,58,3,1,1.5625,TRUE
14,74,299,12,1,2.0333,TRUE
11,38,81,10,1,0.8667,TRUE
26,77,99,26,1,2.6,TRUE
4,29,58,3,1,1.5625,TRUE
42,105,589,20,0.9,2.0426,TRUE
14,74,299,12,1,2.0333,TRUE
15,53,25,7,1,2.9,TRUE
13,26,2,11,1,3.5,TRUE
10,36,2,10,1,4.5,TRUE
13,26,2,11,1,3.5,TRUE
14,58,100,12,1,2.0588,TRUE
15,1,0,3,0,1,TRUE
13,26,2,11,1,3.5,TRUE
13,1,0,2,0,1,TRUE
13,5,10,3,0,1,TRUE
16,46,87,12,1,1.5,TRUE
15,1,0,3,0,1,TRUE
13,5,10,3,0,1,TRUE
5,8,1,5,1,0.3333,TRUE
31,96,28,27,0,2.875,TRUE
15,1,0,3,0,1,TRUE
9,49,4,7,1,3,TRUE
10,16,3,10,0,1.6667,TRUE
7,16,4,6,1,1.5,TRUE
42,105,589,20,0.9,2.0426,TRUE
4,29,58,3,1,1.5625,TRUE
5,8,1,5,1,0.3333,TRUE
15,1,0,3,0,1,TRUE
9,49,4,7,1,3,TRUE
5,8,1,5,1,0.3333,TRUE
5,8,1,5,1,0.3333,TRUE
10,30,4,10,1,1.75,TRUE
31,96,28,27,0,2.875,TRUE
14,58,100,12,1,2.0588,TRUE
15,1,0,3,0,1,TRUE
14,58,100,12,1,2.0588,TRUE
13,5,10,3,0,1,TRUE
11,38,81,10,1,0.8667,TRUE
4,22,2,3,1,1.75,TRUE
26,77,99,26,1,2.6,TRUE
14,74,299,12,1,2.0333,TRUE
31,96,28,27,0,2.875,TRUE
10,32,3,10,1,4.3333,TRUE
5,8,1,5,1,0.3333,TRUE
4,29,58,3,1,1.5625,TRUE
4,22,2,3,1,1.75,TRUE
7,16,4,6,1,1.5,TRUE
5,8,1,5,1,0.3333,TRUE
15,1,0,3,0,1,TRUE
14,16,0,14,1,3,TRUE
31,96,28,27,0,2.875,TRUE
42,105,589,20,0.9,2.0426,TRUE
14,16,0,14,1,3,TRUE
13,5,10,3,0,1,TRUE
10,16,3,10,0,1.6667,TRUE
5,8,1,5,1,0.3333,TRUE
4,22,2,3,1,1.75,TRUE
14,16,0,14,1,3,TRUE
13,1,0,2,0,1,TRUE
13,26,2,11,1,3.5,TRUE
15,53,25,7,1,2.9,TRUE
5,8,1,5,1,0.3333,TRUE
11,38,81,10,1,0.8667,TRUE
10,36,2,10,1,4.5,TRUE
26,77,99,26,1,2.6,TRUE
26,77,99,26,1,2.6,TRUE
9,49,4,7,1,3,TRUE
10,32,3,10,1,4.3333,TRUE
