@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.1904762

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,33,2,5,1,1.6,FALSE
7,4,6,1,0,1,FALSE
11,34,2,11,1,3.5,FALSE
7,9,1,7,0,0.5,FALSE
16,50,59,15,0.875,1.0667,FALSE
71,48,1128,10,0,1,FALSE
9,32,0,7,1,2.625,FALSE
14,22,15,9,0,2.3333,FALSE
2,22,231,0,0,1,FALSE
8,2,1,2,0,1,FALSE
2,22,231,0,0,1,FALSE
10,23,13,10,0.333333,1.1667,FALSE
15,35,13,15,0.333333,2,FALSE
10,20,0,7,1,0.8333,FALSE
9,1,0,1,0,1,FALSE
12,39,6,12,0.666667,3,FALSE
71,48,1128,10,0,1,FALSE
15,26,29,7,1,1.5714,FALSE
7,15,3,7,0,1.3333,FALSE
6,33,2,5,1,1.6,FALSE
5,1,0,2,0,1,FALSE
14,22,15,9,0,2.3333,FALSE
2,25,87,1,1,0.9444,FALSE
20,37,13,19,0.5,1.8333,FALSE
12,31,13,12,0.333333,1.6667,FALSE
13,22,2,12,1,1.75,FALSE
6,31,13,5,1,2.1667,FALSE
11,34,2,11,1,3.5,FALSE
11,45,22,11,1,0.7778,FALSE
8,4,6,2,0,1,FALSE
0,2,0,0,0,0,FALSE
17,31,245,4,0.666667,1.3462,FALSE
46,7,21,1,0,1,FALSE
8,4,6,2,0,1,FALSE
11,25,3,11,0,4.3333,FALSE
10,13,1,6,0.666667,0.6667,FALSE
17,61,6,16,0.8,6.4,FALSE
18,46,14,16,1,2.25,FALSE
4,71,1025,3,1,1.2157,FALSE
14,48,33,7,0.5,1.4,FALSE
12,30,13,12,0.333333,2.1667,FALSE
17,34,1,13,0.75,2.5,FALSE
17,61,6,16,0.8,6.4,FALSE
12,31,13,12,0.333333,1.6667,FALSE
4,3,3,2,0,1,FALSE
9,29,4,9,1,1.75,FALSE
11,25,3,11,0,4.3333,FALSE
17,34,1,13,0.75,2.5,FALSE
18,70,143,17,0,2.2174,FALSE
14,22,15,9,0,2.3333,FALSE
15,59,203,12,0.916667,1.6957,FALSE
16,50,59,15,0.875,1.0667,FALSE
14,68,28,13,0.666667,5.2222,FALSE
15,59,203,12,0.916667,1.6957,FALSE
6,16,2,6,1,2,FALSE
11,38,0,11,0.75,5.2857,FALSE
14,68,28,13,0.666667,5.2222,FALSE
46,7,21,1,0,1,FALSE
14,14,1,10,0,3.5,FALSE
71,48,1128,10,0,1,FALSE
17,34,1,13,0.75,2.5,FALSE
17,79,1,15,0.857143,2.7273,FALSE
8,14,3,8,0,1.3333,FALSE
11,13,15,11,0,0.8333,FALSE
9,32,0,7,1,2.625,FALSE
4,31,0,0,1,2,FALSE
8,14,3,8,0,1.3333,FALSE
7,9,1,7,0,0.5,FALSE
4,2,0,0,0,0,FALSE
43,7,21,1,0,1,FALSE
4,3,3,2,0,1,FALSE
11,34,2,11,1,3.5,FALSE
18,46,14,16,1,2.25,FALSE
6,33,2,5,1,1.6,FALSE
11,31,3,11,0,3.6667,FALSE
14,22,15,9,0,2.3333,FALSE
18,46,14,16,1,2.25,FALSE
2,8,3,1,0,0,FALSE
12,14,1,5,0,1.5,FALSE
