@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z80.53691275-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,14,0,2,0,FALSE
4,13,0,2,0,FALSE
6,32,5,2,0,FALSE
2,4,3,1,0,FALSE
4,12,1,4,0,FALSE
2,16,3,1,0,FALSE
7,29,4,2,0,FALSE
5,14,0,2,0,FALSE
2,22,2,2,0,FALSE
1,2,1,0,0,FALSE
2,20,3,2,0,FALSE
4,12,2,2,0,FALSE
8,25,5,8,0.571429,FALSE
4,8,2,4,1,FALSE
4,27,7,2,0,FALSE
4,11,0,2,0,FALSE
5,31,7,2,0,FALSE
13,35,1,11,0,FALSE
3,7,1,2,0,FALSE
6,44,7,4,0,FALSE
9,34,3,2,0,FALSE
3,8,2,2,0,FALSE
4,5,2,4,0,FALSE
5,44,7,3,0,FALSE
2,15,3,2,0,FALSE
8,30,6,2,0,FALSE
10,13,2,9,0,FALSE
8,22,3,8,1,FALSE
4,10,2,4,0,FALSE
5,41,7,5,0,FALSE
6,21,2,5,0.2,FALSE
5,15,0,2,0,FALSE
7,25,3,2,0,FALSE
6,30,4,2,0,FALSE
2,2,1,2,0,FALSE
9,37,4,7,0,FALSE
4,24,5,2,0,FALSE
5,11,2,4,0,FALSE
5,18,3,3,0,FALSE
4,10,2,3,0,FALSE
4,9,1,2,0,FALSE
6,6,1,6,0,FALSE
0,0,0,0,0,FALSE
13,40,4,2,0,FALSE
4,12,1,4,0,FALSE
4,8,2,4,1,FALSE
4,19,3,2,0,FALSE
5,9,2,5,1,FALSE
3,15,1,2,0.333333,FALSE
1,1,1,1,0,FALSE
5,18,1,5,0.5,FALSE
2,11,3,1,0,FALSE
6,25,3,2,0,FALSE
5,17,1,2,0,FALSE
1,1,0,1,0,FALSE
2,2,1,2,0,FALSE
4,9,1,2,0.25,FALSE
4,11,0,2,0,FALSE
5,15,0,1,0,FALSE
27,80,10,22,0.055556,TRUE
12,39,9,12,0,TRUE
7,22,6,3,0,TRUE
6,24,5,6,0.8,TRUE
5,17,0,4,0.4,TRUE
1,1,1,1,0,TRUE
13,62,9,8,0,TRUE
6,9,2,6,0,TRUE
7,30,6,2,0,TRUE
8,49,6,2,0,TRUE
5,17,1,2,0.333333,TRUE
13,54,6,10,0,TRUE
14,26,5,10,1,TRUE
1,14,2,1,0,TRUE
22,51,7,18,0.133333,TRUE
6,10,2,2,0,TRUE
10,42,8,5,0.2,TRUE
19,36,7,15,0.888889,TRUE
5,31,7,2,0,TRUE
6,9,1,4,0,TRUE
5,17,1,4,0,TRUE
2,5,1,1,1,TRUE
8,38,4,2,0,TRUE
10,27,7,8,0.2,TRUE
16,41,5,13,0.375,TRUE
6,21,2,5,0.2,TRUE
14,36,11,10,0,TRUE
4,19,1,2,0,TRUE
2,22,2,2,0,TRUE
1,1,1,1,0,TRUE
10,16,3,0,1,TRUE
18,78,15,9,0.25,TRUE
22,35,9,21,0.875,TRUE
5,20,3,3,1,TRUE
8,48,6,2,0,TRUE
10,33,6,9,0.6,TRUE
10,19,4,9,0.666667,TRUE
2,9,0,2,0,TRUE
5,18,1,5,0.5,TRUE
4,25,4,2,0,TRUE
7,16,1,6,0.75,TRUE
4,10,2,4,0,TRUE
17,30,7,13,1,TRUE
6,30,4,2,0,TRUE
17,51,0,11,0.666667,TRUE
6,8,3,6,0,TRUE
8,30,3,2,0,TRUE
10,49,6,6,0.5,TRUE
49,96,12,42,0.473684,TRUE
4,12,1,4,1,TRUE
20,31,9,19,1,TRUE
13,38,5,11,0,TRUE
1,1,0,1,0,TRUE
12,43,7,9,0.25,TRUE
9,18,4,8,0.625,TRUE
6,25,4,1,0.75,TRUE
19,43,7,13,0.666667,TRUE
13,42,8,11,0.5,TRUE
1,1,1,1,0,TRUE
