@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z95.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.18918919-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,2,1,2,0,0.75,FALSE
9,4,0,4,0,0.75,FALSE
9,20,6,89,0,0.533333,FALSE
6,15,3,48,1,0.5,FALSE
4,4,0,20,0,0.666667,FALSE
7,45,4,311,0.513514,0.315789,FALSE
9,37,9,190,0.953125,0.625,FALSE
22,2,0,2,0,0.75,FALSE
10,47,9,258,0,0.416667,FALSE
3,5,3,12,0.987654,1,FALSE
4,2,1,4,0,0.666667,FALSE
9,12,3,40,0,0.428571,FALSE
10,4,1,20,0,0.555556,FALSE
2,4,1,11,0.666667,0.666667,FALSE
52,8,3,8,0,1,FALSE
16,16,4,77,0,0.26,FALSE
3,33,3,184,0.803279,0.487179,FALSE
3,5,2,15,1,1,FALSE
2,4,0,14,0,0.666667,FALSE
16,59,15,354,0.752941,0.162879,FALSE
26,111,23,957,0,0.3,FALSE
2,13,1,86,0,0.571429,FALSE
3,7,0,17,0.985185,1,FALSE
6,7,3,28,0,0.444444,FALSE
8,32,8,134,0.755102,0.192308,FALSE
1,10,0,34,0,0.5,FALSE
2,16,2,88,0,0.433333,FALSE
14,3,1,3,0,1,FALSE
10,63,8,1034,0,0.285714,FALSE
8,20,6,155,0,0.444444,FALSE
6,10,2,63,0,0.333333,FALSE
4,16,1,130,0,0.45,FALSE
5,1,2,1,0,1,FALSE
7,12,2,74,0.285714,0.290909,FALSE
2,18,1,99,0.983871,0.666667,FALSE
14,20,4,127,0,0.26,FALSE
20,83,0,926,0,0.226337,FALSE
4,5,2,19,0.923077,0.625,FALSE
4,11,1,60,0,0.481481,FALSE
2,22,0,97,0,0.4,FALSE
11,12,0,45,0,0.333333,FALSE
8,20,0,155,0,0.444444,FALSE
16,29,3,149,0,0.193878,FALSE
16,32,4,187,0.409091,0.294643,FALSE
4,21,0,144,0.636364,0.533333,FALSE
6,9,5,41,0.875,0.466667,FALSE
9,12,8,59,0,0.5,FALSE
3,7,0,17,0.98895,1,FALSE
4,9,3,61,0.777778,0.333333,FALSE
7,63,0,939,0,0.345238,FALSE
11,22,0,101,0,0.416667,FALSE
2,59,1,682,0,0.4375,FALSE
6,1,2,1,0,1,FALSE
4,1,1,1,0,1,FALSE
3,6,2,26,0,0.666667,FALSE
41,17,0,148,0,0.407407,FALSE
4,1,1,1,0,1,FALSE
2,8,0,24,0,0.5,FALSE
4,16,2,79,0,0.466667,FALSE
10,2,1,2,0,0.666667,FALSE
12,29,5,126,0,0.416667,FALSE
6,28,6,110,0.923913,0.458333,FALSE
8,1,0,1,0,1,FALSE
6,21,3,144,0,0.5,FALSE
15,3,1,3,0,1,FALSE
33,78,13,394,0,0.150997,FALSE
3,6,3,24,0,0.466667,FALSE
10,4,0,32,0,0.75,FALSE
6,6,1,32,0,0.466667,FALSE
9,21,5,150,0.473684,0.316667,FALSE
2,17,2,103,0,0.466667,FALSE
12,57,12,326,0.772152,0.342105,FALSE
4,19,3,57,0.714286,0.5,FALSE
5,6,4,21,0.5,0.5,FALSE
12,5,1,24,0,0.5,FALSE
27,6,2,6,0,0.541667,FALSE
13,12,2,20,0,0.52,FALSE
4,13,0,43,0,0.761905,FALSE
6,10,5,27,0.5,0.5,FALSE
4,1,2,1,0,1,FALSE
3,21,1,97,0,0.4,FALSE
7,23,7,121,0.847222,0.708333,FALSE
1,22,1,97,0,0.4,FALSE
26,8,3,8,0,1,FALSE
5,32,5,222,0.416667,0.4,FALSE
1,7,0,34,0,0.555556,FALSE
3,11,1,60,0,0.361111,FALSE
14,44,7,255,0,0.177273,TRUE
6,1,1,1,0,1,TRUE
10,31,5,182,0,0.266667,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
3,35,1,303,0,0.357143,TRUE
8,43,8,226,0.765625,0.359375,TRUE
16,103,0,824,0.663366,0.314286,TRUE
6,33,4,229,0,0.48,TRUE
10,46,2,431,0,0.219048,TRUE
12,29,10,242,0.125,0.21875,TRUE
8,6,2,6,0,1,TRUE
13,6,3,6,0,1,TRUE
6,63,6,435,0.809524,0.4,TRUE
13,88,13,531,0.597561,0.375,TRUE
32,82,7,926,0,0.226337,TRUE
8,42,7,329,0,0.263158,TRUE
13,64,0,411,0.82716,0.306667,TRUE
4,19,3,82,0,0.31746,TRUE
27,13,0,87,0,0.444444,TRUE
14,58,13,478,0,0.307692,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
20,12,9,12,0,0.2,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
12,55,12,320,0.592593,0.212963,TRUE
12,29,0,99,0.142857,0.238095,TRUE
12,4,3,4,0,0.5,TRUE
11,34,11,184,0.571429,0.240385,TRUE
13,86,10,593,0,0.12406,TRUE
16,65,0,877,0,0.416667,TRUE
17,62,0,491,0,0.233333,TRUE
10,36,10,159,0.454545,0.377778,TRUE
10,60,0,936,0,0.285714,TRUE
33,32,2,211,0,0.160714,TRUE
7,52,5,420,0,0.25,TRUE
8,39,7,193,0.695652,0.375,TRUE
5,18,0,125,0.538462,0.464286,TRUE
7,15,3,83,0.3,0.34375,TRUE
30,20,7,21,0,0.225,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
7,21,4,88,0,0.625,TRUE
150,67,5,653,0.28,0.280303,TRUE
6,26,5,125,0,0.3,TRUE
8,51,8,255,0.777778,0.366667,TRUE
3,8,1,34,0,0.6,TRUE
42,27,1,164,0,0.340909,TRUE
11,17,4,103,0,0.241667,TRUE
8,10,2,10,0,0.5,TRUE
29,96,0,669,0.861789,0.205882,TRUE
16,49,7,255,0.755102,0.285714,TRUE
12,64,12,464,0.7,0.345455,TRUE
5,22,3,138,0,0.5,TRUE
6,39,3,193,0,0.35,TRUE
5,3,0,3,0,0.666667,TRUE
3,17,0,136,0,0.375,TRUE
19,39,13,178,0.3,0.328125,TRUE
11,78,10,564,0.642105,0.371429,TRUE
19,81,17,681,0,0.285714,TRUE
15,68,14,472,0.676471,0.180124,TRUE
3,17,2,74,0,0.5,TRUE
32,104,29,955,0,0.3125,TRUE
4,30,4,170,0.790323,0.357143,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
4,14,3,89,0.714286,0.444444,TRUE
6,33,0,179,0,0.444444,TRUE
7,17,4,69,0,0.28,TRUE
72,318,48,3982,0,0.087369,TRUE
18,52,18,489,0,0.25,TRUE
14,4,0,4,0,1,TRUE
154,583,98,8095,0,0.068627,TRUE
13,13,2,47,0,0.333333,TRUE
5,18,2,109,0,0.416667,TRUE
5,79,0,948,0,0.292857,TRUE
5,5,3,9,0,0.666667,TRUE
12,32,4,152,0,0.309524,TRUE
7,21,4,108,0,0.5625,TRUE
10,44,7,305,0.833333,0.6,TRUE
10,4,1,4,0,0.55,TRUE
12,51,10,451,0.717647,0.35,TRUE
8,5,5,15,0,0.625,TRUE
16,31,12,146,0,0.183824,TRUE
18,73,0,666,0.736264,0.38,TRUE
12,52,12,288,0.753846,0.470588,TRUE
17,57,15,346,0.85,0.192308,TRUE
9,44,9,230,0.777778,0.366667,TRUE
14,65,13,402,0.671233,0.37,TRUE
32,87,15,691,0.606557,0.285,TRUE
7,31,6,166,0.64,0.363636,TRUE
