@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z95.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.18918919-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,33,4,206,0.45,0.282051,FALSE
9,2,1,2,0,0.75,FALSE
5,8,0,51,0,0.535714,FALSE
41,17,0,148,0,0.407407,FALSE
3,2,3,9,1,1,FALSE
16,29,3,149,0,0.193878,FALSE
4,2,3,9,1,1,FALSE
15,86,15,570,0.753086,0.17619,FALSE
9,11,4,46,0,0.2,FALSE
14,10,3,10,0,0.366667,FALSE
11,3,1,3,0,0.666667,FALSE
4,7,3,31,0,0.4375,FALSE
7,1,1,1,0,1,FALSE
5,14,4,56,0,0.314286,FALSE
12,21,3,75,0,0.4,FALSE
8,1,1,1,0,1,FALSE
9,21,5,141,0,0.3125,FALSE
12,29,5,126,0,0.416667,FALSE
10,38,0,207,0.881579,0.65,FALSE
27,123,23,1851,0,0.204545,FALSE
17,61,0,380,0.92029,0.207692,FALSE
4,30,2,183,0,0.5,FALSE
97,31,16,33,0,0.132258,FALSE
7,23,7,121,0.847222,0.708333,FALSE
28,80,0,508,0,0.107813,FALSE
6,10,2,63,0,0.333333,FALSE
14,20,4,127,0,0.26,FALSE
1,22,1,97,0,0.4,FALSE
12,26,3,242,0.545455,0.222222,FALSE
16,43,14,143,0,0.181818,FALSE
4,13,0,41,0.8125,0.583333,FALSE
2,8,0,20,1,0.666667,FALSE
3,3,0,3,0,0.666667,FALSE
4,25,1,215,0,0.242424,FALSE
7,29,5,171,0.388889,0.25,FALSE
17,65,16,440,0.74,0.276786,FALSE
7,26,3,119,0,0.272727,FALSE
47,229,0,2754,0.46988,0.119298,FALSE
4,2,0,2,0,0.666667,FALSE
11,40,0,212,0,0.416667,FALSE
8,32,8,134,0.755102,0.192308,FALSE
6,28,6,110,0.923913,0.458333,FALSE
13,12,2,20,0,0.52,FALSE
2,6,1,23,0,0.666667,FALSE
22,72,9,469,0,0.166667,FALSE
7,26,7,172,0.802632,0.71875,FALSE
4,4,1,16,0,0.666667,FALSE
6,13,3,55,0,0.458333,FALSE
4,1,1,1,0,1,FALSE
3,11,2,48,0.727273,0.666667,FALSE
3,7,0,17,0.98895,1,FALSE
83,9,3,9,0,1,FALSE
8,7,7,37,0.933333,0.6,FALSE
8,15,6,67,0,0.65,FALSE
3,24,3,222,0,0.316667,FALSE
2,18,1,99,0.983871,0.666667,FALSE
3,25,0,67,0.938889,0.472222,FALSE
10,41,10,214,0.5,0.4,FALSE
6,4,3,8,0,0.625,FALSE
15,78,15,413,0.792208,0.254902,FALSE
2,6,0,21,0,0.5,FALSE
5,9,4,40,0.875,0.5,FALSE
15,78,15,408,0.753846,0.254902,FALSE
8,37,8,265,0.802632,0.359375,FALSE
4,9,1,31,0.75,0.5,FALSE
21,6,5,6,0,0.37037,FALSE
4,13,3,60,0,0.666667,FALSE
6,1,1,1,0,1,FALSE
6,25,0,1207,0,0.291667,FALSE
6,28,0,95,0.924812,0.431818,FALSE
9,20,6,89,0,0.533333,FALSE
2,6,1,20,0,0.5,FALSE
6,14,4,60,0.75,0.333333,FALSE
14,21,3,75,0,0.4,FALSE
