@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z133.3333333

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,34,2,0,0.666667,0,0,TRUE
2,6,2,0.875,0.75,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,8,2,0,1,0,0,TRUE
2,6,0.8,0.9,0.4,0,0,TRUE
2,44,0.011905,0.505882,0.067604,0,0,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
1,4,2,0,0.666667,0,0,TRUE
2,3,0.555556,0.571429,0.45,0,0,TRUE
1,34,2,0,0.666667,0,0,TRUE
2,6,2,0.875,0.75,0,0,TRUE
2,44,0.011905,0.505882,0.067604,0,0,TRUE
1,12,0.645833,0,0.377778,0,0,TRUE
2,2,2,0.888889,0.666667,0,0,FALSE
1,8,2,0,1,0,0,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
1,8,2,0,1,0,0,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
2,5,0.5,0.9,0.5,0,0,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
1,8,2,0,1,0,0,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
2,5,0.5,0.9,0.5,0,0,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
