@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z133.3333333

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,8,0.473684,0.5,0.316667,1,3,TRUE
2,8,0.473684,0.5,0.316667,1,3,TRUE
1,13,1.333333,0,0.55,0,0,TRUE
2,10,2,0.9,0.4,2,2,TRUE
2,10,2,0.9,0.4,2,2,TRUE
2,7,0.909091,0.914634,0.606061,1,1,TRUE
2,10,2,0.9,0.4,2,2,TRUE
2,8,0.473684,0.5,0.316667,1,3,TRUE
2,10,2,0.9,0.4,2,2,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,4,0.4,0,0.5,0,0,TRUE
1,5,2,0,0.3125,0,0,TRUE
2,8,0.473684,0.5,0.316667,1,3,TRUE
2,6,0.8,0.903226,0.4,0,0,FALSE
2,9,0.8,0.903226,0.4,0,0,FALSE
2,6,2,0.875,0.75,0,0,FALSE
4,3,1.333333,0.947368,0.75,2,4,FALSE
2,9,0.8,0.903226,0.4,0,0,FALSE
2,6,2,0.875,0.75,0,0,FALSE
3,6,0,0.960784,0.666667,3,3,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
2,6,2,0.875,0.75,0,0,FALSE
1,0,2,0,0.5,0,0,FALSE
2,9,0.8,0.903226,0.4,0,0,FALSE
2,9,0.8,0.903226,0.4,0,0,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
