@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z133.3333333

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,6,0.8,0,0.227273,0,0,TRUE
2,8,2,0.9,0.4,1,1,TRUE
1,1,2,0,0,0,0,TRUE
2,10,2,0.9,0.4,1,1,TRUE
1,1,2,0,0,0,0,TRUE
1,34,2,0,0.666667,0,0,TRUE
2,8,2,0.9,0.4,1,1,TRUE
4,31,2,1,1,0,0,TRUE
1,6,0.8,0,0.227273,0,0,TRUE
1,74,0,0,0.409524,0,0,TRUE
1,1,2,0,0,0,0,TRUE
1,34,2,0,0.666667,0,0,TRUE
1,27,0.836777,0,0.209877,0,0,TRUE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
2,7,0.25,0.9,0.433333,0,0,FALSE
1,20,1.4375,0,0.5,0,0,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
3,8,1,0.907407,0.5,0,0,FALSE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
2,5,2,0.967742,0.533333,0,0,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
1,20,1.4375,0,0.5,0,0,FALSE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
