@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z133.3333333

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,5,2,0,0.5,0,0,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,3,0.8,0,0.4,0,0,TRUE
1,1,2,0,0,0,0,TRUE
1,1,2,0,0,0,0,TRUE
1,5,2,0,0.5,0,0,TRUE
2,11,0.75,0.636364,0.44,0,0,TRUE
1,13,0.663636,0,0.246753,0,0,TRUE
3,3,2,1,1,0,0,TRUE
2,8,0.25,0.903226,0.433333,0,0,TRUE
1,1,2,0,0,0,0,TRUE
3,3,2,1,1,0,0,TRUE
1,2,0.933333,0,0.233766,0,0,TRUE
1,6,0,0,0.5,0,0,FALSE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
2,10,2,0.903226,0.371429,1,2,FALSE
3,0,0.333333,0.866667,0.666667,1,1,FALSE
2,10,2,0.903226,0.371429,1,2,FALSE
1,6,0,0,0.5,0,0,FALSE
2,10,2,0.903226,0.371429,1,2,FALSE
3,0,0.333333,0.866667,0.666667,1,1,FALSE
2,1,1,0.971429,0.75,1,1,FALSE
2,1,1,0.971429,0.75,1,1,FALSE
1,6,0,0,0.5,0,0,FALSE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
