@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z133.3333333

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,1,0.444444,0,0.625,0,0,TRUE
1,11,0.7,0,0.192982,0,0,TRUE
4,24,0.833333,0.866667,0.5,2,2,TRUE
1,1,0.444444,0,0.625,0,0,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
1,4,2,0,0.6,0,0,TRUE
1,5,0.875,0,0.555556,0,0,TRUE
1,11,0.7,0,0.192982,0,0,TRUE
1,4,2,0,0.6,0,0,TRUE
1,1,0.444444,0,0.625,0,0,TRUE
1,4,2,0,0.6,0,0,TRUE
4,24,0.833333,0.866667,0.5,2,2,TRUE
2,7,0.666667,0.72973,0.333333,0,0,TRUE
1,16,2,0,0,0,0,FALSE
1,16,2,0,0,0,0,FALSE
1,16,2,0,0,0,0,FALSE
2,8,2,0.903226,0.4,1,2,FALSE
4,10,2,0.964286,0.666667,2,4,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
1,8,2,0,0.625,0,0,FALSE
4,3,1.333333,0.947368,0.75,2,4,FALSE
2,8,2,0.903226,0.4,1,2,FALSE
4,10,2,0.964286,0.666667,2,4,FALSE
4,10,2,0.964286,0.666667,2,4,FALSE
1,8,2,0,0.625,0,0,FALSE
1,8,2,0,0.625,0,0,FALSE
