@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z133.3333333

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
3,11,0.5,0.571429,0.428571,0,0,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
1,65,0.917857,0,0.17931,0,0,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
1,4,0.4,0,0.5,0,0,TRUE
1,4,0.4,0,0.5,0,0,TRUE
1,65,0.917857,0,0.17931,0,0,TRUE
1,12,0.814815,0,0.422222,0,0,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,6,0.4,0,0.458333,0,0,TRUE
2,7,0.666667,0.72973,0.333333,0,0,TRUE
1,4,0.4,0,0.5,0,0,TRUE
1,4,2,0,0.666667,0,0,FALSE
4,3,1.333333,0.947368,0.75,2,4,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
3,16,0.666667,0.866667,0.4,1,1,FALSE
4,3,1.333333,0.947368,0.75,2,4,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
1,4,2,0,0.5,0,0,FALSE
3,16,0.666667,0.866667,0.4,1,1,FALSE
2,5,0.75,0.636364,0.44,0,0,FALSE
2,5,0.75,0.636364,0.44,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
1,6,0,0,0.5,0,0,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
