@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z133.3333333

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,11,0.826667,0,0.226667,0,0,TRUE
1,34,2,0,0.666667,0,0,TRUE
1,11,0.826667,0,0.226667,0,0,TRUE
1,29,2,0,0.149091,0,0,TRUE
2,11,2,0.903226,0.4,1,1,TRUE
1,5,2,0,0.266667,0,0,TRUE
1,29,2,0,0.149091,0,0,TRUE
1,3,2,0,0.666667,0,0,TRUE
2,11,2,0.903226,0.4,1,1,TRUE
1,11,0.826667,0,0.226667,0,0,TRUE
1,5,2,0,0.266667,0,0,TRUE
1,5,2,0,0.5,0,0,TRUE
1,29,2,0,0.149091,0,0,TRUE
2,5,2,0.965517,0.533333,0,0,FALSE
1,24,1.4375,0,0.5,0,0,FALSE
2,5,2,0.965517,0.533333,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
3,0,0.333333,0.866667,0.666667,1,1,FALSE
2,5,2,0.965517,0.533333,0,0,FALSE
1,2,2,0,1,0,0,FALSE
1,5,2,0,0.75,0,0,FALSE
2,5,2,0.862069,0.666667,0,0,FALSE
1,2,2,0,1,0,0,FALSE
3,0,0.333333,0.866667,0.666667,1,1,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
1,2,2,0,1,0,0,FALSE
