@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z133.3333333

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,11,2,0.933333,0.416667,1,1,TRUE
3,11,2,0.727273,0.4375,1,1,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
1,6,0.25,0,0.433333,0,0,TRUE
5,48,0.809524,0.666667,0.375,1,1,TRUE
1,3,2,0,0.5,0,0,TRUE
3,11,2,0.727273,0.4375,1,1,TRUE
2,5,0.75,0.521739,0.461538,0,0,TRUE
5,48,0.809524,0.666667,0.375,1,1,TRUE
1,6,0.25,0,0.433333,0,0,TRUE
1,10,2,0,0.133333,0,0,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
1,24,1.4375,0,0.5,0,0,FALSE
1,24,1.4375,0,0.5,0,0,FALSE
4,9,1.5,0.964286,0.666667,2,4,FALSE
1,4,2,0,0.666667,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
1,24,1.4375,0,0.5,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
4,9,1.5,0.964286,0.666667,2,4,FALSE
4,9,1.5,0.964286,0.666667,2,4,FALSE
4,9,1.5,0.964286,0.666667,2,4,FALSE
4,9,1.5,0.964286,0.666667,2,4,FALSE
2,5,2,0.862069,0.666667,0,0,FALSE
2,5,2,0.862069,0.666667,0,0,FALSE
