@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z133.3333333

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,3,0.5,0,0.4,0,0,TRUE
2,15,0.666667,0.84375,0.326531,1,1,TRUE
2,20,0.533333,0.875,0.416667,1,2,TRUE
1,3,0.5,0,0.4,0,0,TRUE
3,3,2,1,1,0,0,TRUE
2,10,1.057143,0.647059,0.357143,1,1,TRUE
1,3,0.5,0,0.4,0,0,TRUE
2,5,2,0.833333,0.666667,0,0,TRUE
3,13,1.019608,0.6,0.338235,1,2,TRUE
1,10,2,0,0.75,0,0,TRUE
2,15,0.666667,0.84375,0.326531,1,1,TRUE
1,5,2,0,0.5,0,0,TRUE
2,8,0.25,0.903226,0.433333,0,0,TRUE
4,7,1,0.947368,0.5,0,0,FALSE
4,7,1,0.947368,0.5,0,0,FALSE
4,7,1,0.947368,0.5,0,0,FALSE
1,6,2,0,0,0,0,FALSE
4,22,0.826531,0.847826,0.373333,2,2,FALSE
3,11,0.55,0.866667,0.4,1,1,FALSE
3,11,0.55,0.866667,0.4,1,1,FALSE
3,11,0.55,0.866667,0.4,1,1,FALSE
1,6,2,0,0,0,0,FALSE
1,6,2,0,0,0,0,FALSE
3,11,0.55,0.866667,0.4,1,1,FALSE
4,7,1,0.947368,0.5,0,0,FALSE
4,22,0.826531,0.847826,0.373333,2,2,FALSE
