@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z133.3333333

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,4,0.4,0,0.5,0,0,TRUE
1,12,0.686275,0,0.238095,0,0,TRUE
1,12,0.686275,0,0.238095,0,0,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
2,17,0.25,0.9,0.466667,1,2,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
1,10,2,0,0.75,0,0,TRUE
1,5,2,0,0.266667,0,0,TRUE
2,8,0.25,0.903226,0.433333,0,0,TRUE
1,4,2,0,0.666667,0,0,TRUE
1,5,2,0,0.266667,0,0,TRUE
1,4,0.4,0,0.5,0,0,TRUE
1,5,2,0,0.266667,0,0,TRUE
1,20,1.4375,0,0.5,0,0,FALSE
1,24,1.4375,0,0.5,0,0,FALSE
3,22,0.6,0.907407,0.75,0,0,FALSE
1,24,1.4375,0,0.5,0,0,FALSE
2,2,2,0.8,0.666667,0,0,FALSE
2,2,2,0.8,0.666667,0,0,FALSE
1,1,0.444444,0,0.625,0,0,FALSE
3,22,0.6,0.907407,0.75,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
3,6,0.375,0.924528,0.35,3,3,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
2,2,2,0.8,0.666667,0,0,FALSE
3,22,0.6,0.907407,0.75,0,0,FALSE
