@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,14,0,2,0,FALSE
5,44,7,3,0,FALSE
7,30,6,2,0,FALSE
2,4,3,2,0,FALSE
5,18,1,5,0.5,FALSE
4,12,0,4,0,FALSE
0,0,0,0,0,FALSE
4,12,0,4,0,FALSE
3,14,0,2,0,FALSE
7,30,6,2,0,FALSE
5,14,0,2,0,FALSE
4,19,3,2,0,FALSE
4,19,3,2,0,FALSE
6,25,3,2,0,FALSE
4,19,3,2,0,FALSE
2,16,3,1,0,FALSE
10,49,6,6,0.5,TRUE
4,12,1,4,1,TRUE
7,13,1,7,0,TRUE
8,22,3,4,1,TRUE
7,11,1,7,1,TRUE
11,27,6,11,0.555556,TRUE
11,27,6,11,0.555556,TRUE
5,17,1,4,0,TRUE
10,13,0,8,0,TRUE
10,13,0,8,0,TRUE
7,11,1,7,1,TRUE
2,4,3,2,0,TRUE
7,13,1,7,0,TRUE
10,13,0,8,0,TRUE
2,4,3,2,0,TRUE
4,15,0,4,0,TRUE
