@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,22,2,2,0,FALSE
9,37,4,7,0,FALSE
5,41,7,5,0,FALSE
3,7,0,3,1,FALSE
2,6,4,1,0,FALSE
13,40,4,2,0,FALSE
13,40,4,2,0,FALSE
9,37,4,7,0,FALSE
2,22,2,2,0,FALSE
5,26,8,2,0,FALSE
9,19,2,7,0,FALSE
19,31,9,18,0.875,FALSE
3,14,0,2,0,FALSE
0,0,1,0,0,FALSE
3,7,0,3,1,FALSE
3,14,0,2,0,FALSE
8,31,6,2,0,TRUE
0,0,0,0,0,TRUE
10,17,1,9,0,TRUE
9,27,4,6,0.076923,TRUE
10,49,6,6,0.5,TRUE
18,78,15,9,0.25,TRUE
16,40,7,13,0.6,TRUE
0,0,0,0,0,TRUE
10,49,6,6,0.5,TRUE
18,78,15,9,0.25,TRUE
9,27,4,6,0.076923,TRUE
10,49,6,6,0.5,TRUE
10,17,1,9,0,TRUE
16,40,7,13,0.6,TRUE
12,41,2,9,0,TRUE
10,33,6,9,0.6,TRUE
