@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,30,4,2,0,FALSE
7,22,6,3,0,FALSE
3,7,1,2,0,FALSE
0,0,0,0,0,FALSE
9,37,4,7,0,FALSE
3,7,1,2,0,FALSE
5,9,2,5,1,FALSE
0,0,0,0,0,FALSE
0,0,1,0,0,FALSE
5,18,1,5,0.5,FALSE
3,7,0,3,1,FALSE
2,7,7,2,0,FALSE
9,37,4,7,0,FALSE
5,9,2,5,1,FALSE
7,22,6,3,0,FALSE
2,7,7,2,0,FALSE
2,22,2,2,0,TRUE
19,79,14,9,0.25,TRUE
7,16,1,6,0.75,TRUE
23,65,10,20,0.111111,TRUE
8,22,3,4,1,TRUE
6,9,1,4,0,TRUE
6,9,2,6,0,TRUE
2,22,2,2,0,TRUE
7,16,1,6,0.75,TRUE
6,9,2,6,0,TRUE
7,16,1,6,0.75,TRUE
23,65,10,20,0.111111,TRUE
7,16,1,6,0.75,TRUE
19,79,14,9,0.25,TRUE
7,16,1,6,0.75,TRUE
4,10,1,3,1,TRUE
