@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
19,31,9,18,0.875,FALSE
5,7,0,3,1,FALSE
4,5,2,4,0,FALSE
2,5,1,2,0,FALSE
5,6,2,5,0,FALSE
8,24,6,8,0.555556,FALSE
4,12,0,4,0,FALSE
8,24,6,8,0.555556,FALSE
19,31,9,18,0.875,FALSE
5,7,0,3,1,FALSE
4,5,2,4,0,FALSE
1,2,1,0,0,FALSE
2,16,3,1,0,FALSE
4,12,0,4,0,FALSE
4,12,0,4,0,FALSE
2,6,4,1,0,FALSE
15,63,6,12,0,TRUE
49,96,12,42,0.473684,TRUE
7,11,1,7,1,TRUE
15,48,8,9,0.421053,TRUE
9,9,4,9,0,TRUE
15,63,6,12,0,TRUE
7,11,1,7,1,TRUE
9,23,3,9,1,TRUE
7,11,1,7,1,TRUE
7,27,3,2,0,TRUE
15,63,6,12,0,TRUE
4,25,4,3,0.5,TRUE
49,96,12,42,0.473684,TRUE
9,9,4,9,0,TRUE
5,17,1,2,0.333333,TRUE
15,63,6,12,0,TRUE
