@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,5,2,4,0,FALSE
5,14,1,2,0,FALSE
4,11,2,2,0,FALSE
5,15,0,1,0,FALSE
0,0,0,0,0,FALSE
5,15,0,1,0,FALSE
2,4,1,1,0,FALSE
0,0,0,0,0,FALSE
4,11,2,2,0,FALSE
4,25,4,2,0,FALSE
5,31,7,2,0,FALSE
4,5,2,4,0,FALSE
4,11,2,2,0,FALSE
6,10,2,2,0,FALSE
4,5,2,4,0,FALSE
2,5,4,1,0,FALSE
7,27,3,2,0,TRUE
8,39,5,2,0,TRUE
4,15,0,4,0,TRUE
5,31,7,2,0,TRUE
7,27,3,2,0,TRUE
7,27,3,2,0,TRUE
6,10,2,2,0,TRUE
9,27,4,6,0.076923,TRUE
49,96,12,42,0.473684,TRUE
1,1,1,1,0,TRUE
1,1,1,1,0,TRUE
5,31,7,2,0,TRUE
5,31,7,2,0,TRUE
6,10,2,2,0,TRUE
8,39,5,2,0,TRUE
5,20,3,3,1,TRUE
