@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,7,0,3,1,FALSE
5,14,0,2,0,FALSE
2,11,3,1,0,FALSE
5,14,0,2,0,FALSE
7,26,2,2,0,FALSE
2,4,1,1,0,FALSE
6,13,3,6,0,FALSE
5,15,0,1,0,FALSE
6,15,1,5,1,FALSE
6,15,1,5,1,FALSE
19,69,8,13,0.105263,FALSE
7,26,2,2,0,FALSE
19,69,8,13,0.105263,FALSE
19,69,8,13,0.105263,FALSE
2,5,4,1,0,FALSE
2,5,4,1,0,FALSE
7,30,6,2,0,TRUE
10,49,6,6,0.5,TRUE
7,30,6,2,0,TRUE
18,42,8,17,0.064516,TRUE
18,55,11,12,0.47619,TRUE
18,42,8,17,0.064516,TRUE
10,49,6,6,0.5,TRUE
5,31,7,2,0,TRUE
5,31,7,2,0,TRUE
16,41,5,13,0.375,TRUE
0,0,0,0,0,TRUE
16,41,5,13,0.375,TRUE
18,42,8,17,0.064516,TRUE
18,55,11,12,0.47619,TRUE
28,46,1,26,1,TRUE
20,40,6,13,1,TRUE
